Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
1164,abs,HiFi4,Float16_b,1,1,1,8,2,4,1,r,2,Float16_b,1,1,1,8,2,4,1,r,2,0,127,58.08071517944336,1466869,11.622739988024058,N/A,11.618482650180466,11.616142954824186,N/A,11.616142954824186
1704,abs,HiFi4,Float16_b,1,1,1,8,2,4,2,r,2,Float16_b,1,1,1,8,2,4,2,r,2,0,127,56.8168830871582,2998996,11.364519554043385,N/A,11.366464095566766,11.3633762765939,N/A,11.3633762765939
555,abs,HiFi4,Float16_b,1,1,1,8,2,8,1,r,2,Float16_b,1,1,1,8,2,8,1,r,2,0,127,56.75889205932617,3002060,11.352553700758426,N/A,11.355165264138511,11.351778445467446,N/A,11.351778445467446
1248,abs,HiFi4,Float16_b,1,1,1,8,4,1,1,r,2,Float16_b,1,1,1,8,4,1,1,r,2,0,127,45.236358642578125,941685,9.058208315473639,N/A,9.053648505360567,9.04727164603875,N/A,9.04727164603875
1612,abs,HiFi4,Float16_b,1,1,1,8,4,1,2,r,2,Float16_b,1,1,1,8,4,1,2,r,2,0,127,57.42900848388672,1483515,11.491853312034802,N/A,11.487301025389796,11.485802300617115,N/A,11.485802300617115
1378,abs,HiFi4,Float16_b,1,1,1,8,4,1,4,r,2,Float16_b,1,1,1,8,4,1,4,r,2,0,127,58.0880241394043,2933369,11.62097836580679,N/A,11.618845959697486,11.6176041950399,N/A,11.6176041950399
1040,abs,HiFi4,Float16_b,1,1,1,8,4,2,1,r,2,Float16_b,1,1,1,8,4,2,1,r,2,0,127,57.436519622802734,1483321,11.493197043055709,N/A,11.488799836362018,11.487304501183493,N/A,11.487304501183493
1633,abs,HiFi4,Float16_b,1,1,1,8,4,2,2,r,2,Float16_b,1,1,1,8,4,2,2,r,2,0,127,58.0879020690918,2933375,11.621050258301086,N/A,11.618794056946815,11.617580432096135,N/A,11.617580432096135
1150,abs,HiFi4,Float16_b,1,1,1,8,4,4,1,r,2,Float16_b,1,1,1,8,4,4,1,r,2,0,127,58.094181060791016,2933058,11.622212643737424,N/A,11.62002787090034,11.618836040746553,N/A,11.618836040746553
893,abs,HiFi4,Float16_b,1,1,1,8,8,1,1,r,2,Float16_b,1,1,1,8,8,1,1,r,2,0,127,45.33454513549805,1879291,9.07274785084756,N/A,9.072708899832941,9.066908743776244,N/A,9.066908743776244
730,abs,HiFi4,Float16_b,1,1,1,8,8,1,2,r,2,Float16_b,1,1,1,8,8,1,2,r,2,0,127,57.437957763671875,2966568,11.490627041127379,N/A,11.488429000362533,11.487591047971932,N/A,11.487591047971932
803,abs,HiFi4,Float16_b,1,1,1,8,8,2,1,r,2,Float16_b,1,1,1,8,8,2,1,r,2,0,127,57.43644332885742,2966646,11.49024437321763,N/A,11.488136252009681,11.487289012575143,N/A,11.487289012575143
278,abs,LoFi,Bfp8_b,1,1,1,2,2,1,1,r,2,Bfp8_b,1,1,1,2,2,1,1,r,2,0,127,36.08052444458008,147581,3.914925239625407,N/A,3.889872630189995,3.8855950291704215,N/A,3.8855950291704215
315,abs,LoFi,Bfp8_b,1,1,1,2,2,1,2,r,2,Bfp8_b,1,1,1,2,2,1,2,r,2,0,127,56.9174690246582,187106,6.151218167370304,N/A,6.133314648225903,6.129573610680577,N/A,6.129573610680577
12,abs,LoFi,Bfp8_b,1,1,1,2,2,1,4,r,2,Bfp8_b,1,1,1,2,2,1,4,r,2,0,127,59.49829864501953,357980,6.421253699675247,N/A,6.411864473632312,6.407508799374266,N/A,6.407508799374266
189,abs,LoFi,Bfp8_b,1,1,1,2,2,1,8,r,2,Bfp8_b,1,1,1,2,2,1,8,r,2,0,127,60.0731315612793,709109,6.477222112331921,N/A,6.472589103898615,6.469414434170205,N/A,6.469414434170205
2370,abs,LoFi,Bfp8_b,1,1,1,2,2,2,1,r,2,Bfp8_b,1,1,1,2,2,2,1,r,2,0,127,58.04703903198242,183465,6.274717397298042,N/A,6.256054450192698,6.25121957866623,N/A,6.25121957866623
2280,abs,LoFi,Bfp8_b,1,1,1,2,2,2,2,r,2,Bfp8_b,1,1,1,2,2,2,2,r,2,0,127,59.185157775878906,359874,6.387067804220925,N/A,6.377813959875237,6.3737863807888315,N/A,6.3737863807888315
1441,abs,LoFi,Bfp8_b,1,1,1,2,2,2,4,r,2,Bfp8_b,1,1,1,2,2,2,4,r,2,0,127,60.07270812988281,709114,6.4771207231206205,N/A,6.472524675391159,6.469368817989773,N/A,6.469368817989773
2385,abs,LoFi,Bfp8_b,1,1,1,2,2,4,1,r,2,Bfp8_b,1,1,1,2,2,4,1,r,2,0,127,59.7094612121582,356714,6.444290908267168,N/A,6.4348888235427175,6.430249443531793,N/A,6.430249443531793
1341,abs,LoFi,Bfp8_b,1,1,1,2,2,4,2,r,2,Bfp8_b,1,1,1,2,2,4,2,r,2,0,127,60.07296371459961,709111,6.477148374408912,N/A,6.4725706956227445,6.469396187620838,N/A,6.469396187620838
639,abs,LoFi,Bfp8_b,1,1,1,2,2,8,1,r,2,Bfp8_b,1,1,1,2,2,8,1,r,2,0,127,60.072879791259766,709112,6.4771207231206205,N/A,6.47255228745158,6.469387064384752,N/A,6.469387064384752
488,abs,LoFi,Bfp8_b,1,1,1,2,4,1,1,r,2,Bfp8_b,1,1,1,2,4,1,1,r,2,0,127,41.0965690612793,259136,4.446458994357523,N/A,4.432360846025007,4.425784144233144,N/A,4.425784144233144
333,abs,LoFi,Bfp8_b,1,1,1,2,4,1,2,r,2,Bfp8_b,1,1,1,2,4,1,2,r,2,0,127,58.916015625,361518,6.357219275237226,N/A,6.347485092402006,6.344801641965269,N/A,6.344801641965269
22,abs,LoFi,Bfp8_b,1,1,1,2,4,1,4,r,2,Bfp8_b,1,1,1,2,4,1,4,r,2,0,127,59.733402252197266,713142,6.439713984159907,N/A,6.435152654757781,6.43282824458523,N/A,6.43282824458523
175,abs,LoFi,Bfp8_b,1,1,1,2,4,1,8,r,2,Bfp8_b,1,1,1,2,4,1,8,r,2,0,127,60.09004211425781,1417819,6.475125844923205,N/A,6.4728100113765645,6.471235044811785,N/A,6.471235044811785
2355,abs,LoFi,Bfp8_b,1,1,1,2,4,2,1,r,2,Bfp8_b,1,1,1,2,4,2,1,r,2,0,127,59.007747650146484,360956,6.367179303533809,N/A,6.357521174603884,6.354680348851383,N/A,6.354680348851383
1688,abs,LoFi,Bfp8_b,1,1,1,2,4,2,2,r,2,Bfp8_b,1,1,1,2,4,2,2,r,2,0,127,59.7369270324707,713100,6.440160449371432,N/A,6.435525694426771,6.43320712382555,N/A,6.43320712382555
1658,abs,LoFi,Bfp8_b,1,1,1,2,4,2,4,r,2,Bfp8_b,1,1,1,2,4,2,4,r,2,0,127,60.09059143066406,1417806,6.475158084914183,N/A,6.472888253057667,6.471294380190238,N/A,6.471294380190238
2340,abs,LoFi,Bfp8_b,1,1,1,2,4,4,1,r,2,Bfp8_b,1,1,1,2,4,4,1,r,2,0,127,59.737342834472656,713095,6.440160449371432,N/A,6.435562090856392,6.433252231469861,N/A,6.433252231469861
1407,abs,LoFi,Bfp8_b,1,1,1,2,4,4,2,r,2,Bfp8_b,1,1,1,2,4,4,2,r,2,0,127,60.090126037597656,1417817,6.475112027882496,N/A,6.472837625871555,6.471244173260724,N/A,6.471244173260724
668,abs,LoFi,Bfp8_b,1,1,1,2,4,8,1,r,2,Bfp8_b,1,1,1,2,4,8,1,r,2,0,127,60.09029006958008,1417813,6.475158084914183,N/A,6.4728698430801765,6.471262430235863,N/A,6.471262430235863
443,abs,LoFi,Bfp8_b,1,1,1,2,8,1,1,r,2,Bfp8_b,1,1,1,2,8,1,1,r,2,0,127,41.46984100341797,513607,4.476668935319782,N/A,4.470188464295886,4.465982745562268,N/A,4.465982745562268
348,abs,LoFi,Bfp8_b,1,1,1,2,8,1,2,r,2,Bfp8_b,1,1,1,2,8,1,2,r,2,0,127,59.02606201171875,721688,6.362844637542584,N/A,6.358080652168144,6.356652736362528,N/A,6.356652736362528
40,abs,LoFi,Bfp8_b,1,1,1,2,8,1,4,r,2,Bfp8_b,1,1,1,2,8,1,4,r,2,0,127,59.74861526489258,1425921,6.437960612809076,N/A,6.435612136619327,6.434465864518441,N/A,6.434465864518441
143,abs,LoFi,Bfp8_b,1,1,1,2,8,1,8,r,2,Bfp8_b,1,1,1,2,8,1,8,r,2,0,127,60.09815979003906,2835255,6.4740459907199295,N/A,6.472897458085682,6.472109210635375,N/A,6.472109210635375
968,abs,LoFi,Bfp8_b,1,1,1,2,8,2,1,r,2,Bfp8_b,1,1,1,2,8,2,1,r,2,0,127,59.02679443359375,721679,6.362898006142474,N/A,6.3581872304879195,6.356732009660805,N/A,6.356732009660805
1585,abs,LoFi,Bfp8_b,1,1,1,2,8,2,2,r,2,Bfp8_b,1,1,1,2,8,2,2,r,2,0,127,59.749996185302734,1425888,6.438065332852425,N/A,6.435757728719113,6.43461478040351,N/A,6.43461478040351
1393,abs,LoFi,Bfp8_b,1,1,1,2,8,2,4,r,2,Bfp8_b,1,1,1,2,8,2,4,r,2,0,127,60.09844970703125,2835241,6.474092032587511,N/A,6.472938881035743,6.472141168951775,N/A,6.472141168951775
951,abs,LoFi,Bfp8_b,1,1,1,2,8,4,1,r,2,Bfp8_b,1,1,1,2,8,4,1,r,2,0,127,59.75016403198242,1425884,6.438110864368661,N/A,6.435775928194767,6.434632831282208,N/A,6.434632831282208
1300,abs,LoFi,Bfp8_b,1,1,1,2,8,4,2,r,2,Bfp8_b,1,1,1,2,8,4,2,r,2,0,127,60.09772872924805,2835275,6.474018365913717,N/A,6.472853734435777,6.472063556445142,N/A,6.472063556445142
654,abs,LoFi,Bfp8_b,1,1,1,2,8,8,1,r,2,Bfp8_b,1,1,1,2,8,8,1,r,2,0,127,60.09851837158203,2835238,6.474075917859365,N/A,6.472938881035743,6.472148017203494,N/A,6.472148017203494
266,abs,LoFi,Bfp8_b,1,1,1,4,2,1,1,r,2,Bfp8_b,1,1,1,4,2,1,1,r,2,0,127,41.128150939941406,258937,4.449919246667214,N/A,4.435176776436564,4.429185477548593,N/A,4.429185477548593
295,abs,LoFi,Bfp8_b,1,1,1,4,2,1,2,r,2,Bfp8_b,1,1,1,4,2,1,2,r,2,0,127,58.313072204589844,365256,6.291682562852135,N/A,6.2821478948080305,6.279869461418841,N/A,6.279869461418841
124,abs,LoFi,Bfp8_b,1,1,1,4,2,1,4,r,2,Bfp8_b,1,1,1,4,2,1,4,r,2,0,127,59.12913131713867,720430,6.374018168349206,N/A,6.3695137446753725,6.36775259220188,N/A,6.36775259220188
296,abs,LoFi,Bfp8_b,1,1,1,4,2,1,8,r,2,Bfp8_b,1,1,1,4,2,1,8,r,2,0,127,60.089447021484375,1417833,6.475010704719039,N/A,6.4727593854143635,6.471171146390302,N/A,6.471171146390302
2325,abs,LoFi,Bfp8_b,1,1,1,4,2,2,1,r,2,Bfp8_b,1,1,1,4,2,2,1,r,2,0,127,58.32536697387695,365179,6.29274375727546,N/A,6.283466088709121,6.281193606423152,N/A,6.281193606423152
1534,abs,LoFi,Bfp8_b,1,1,1,4,2,2,2,r,2,Bfp8_b,1,1,1,4,2,2,2,r,2,0,127,59.736000061035156,713111,6.440096664836751,N/A,6.435371014193592,6.433107889234635,N/A,6.433107889234635
1362,abs,LoFi,Bfp8_b,1,1,1,4,2,2,4,r,2,Bfp8_b,1,1,1,4,2,2,4,r,2,0,127,60.090084075927734,1417818,6.475107422215363,N/A,6.472819216182048,6.471239609033035,N/A,6.471239609033035
2303,abs,LoFi,Bfp8_b,1,1,1,4,2,4,1,r,2,Bfp8_b,1,1,1,4,2,4,1,r,2,0,127,59.73566818237305,713115,6.439978211195767,N/A,6.435416507607955,6.433071804687883,N/A,6.433071804687883
1314,abs,LoFi,Bfp8_b,1,1,1,4,2,4,2,r,2,Bfp8_b,1,1,1,4,2,4,2,r,2,0,127,60.08910369873047,1417841,6.475033732432284,N/A,6.472731771586948,6.471134633573158,N/A,6.471134633573158
715,abs,LoFi,Bfp8_b,1,1,1,4,2,8,1,r,2,Bfp8_b,1,1,1,4,2,8,1,r,2,0,127,60.08966064453125,1417828,6.475047549138852,N/A,6.47280540898364,6.471193967110256,N/A,6.471193967110256
