Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
2141,lrelu,HiFi4,Float16_b,1,1,1,2,8,1,4,r,2,Float16_b,1,1,1,2,8,1,4,r,2,0,127,52.56684875488281,2680442,6.360375266595111,N/A,6.357548155694166,6.356921731565167,N/A,6.356921731565167
2145,lrelu,HiFi4,Float16_b,1,1,1,2,8,1,8,r,2,Float16_b,1,1,1,2,8,1,8,r,2,0,127,53.0681266784668,5310246,6.419497132607097,N/A,6.4180873148908635,6.417540731634655,N/A,6.417540731634655
916,lrelu,HiFi4,Float16_b,1,1,1,2,8,2,1,r,2,Float16_b,1,1,1,2,8,2,1,r,2,0,127,51.59230041503906,1365537,6.245387876450501,N/A,6.2399431894936,6.239069318517184,N/A,6.239069318517184
2083,lrelu,HiFi4,Float16_b,1,1,1,2,8,2,2,r,2,Float16_b,1,1,1,2,8,2,2,r,2,0,127,52.56667709350586,2680451,6.360368088004033,N/A,6.357540983483263,6.356900387285572,N/A,6.356900387285572
2136,lrelu,HiFi4,Float16_b,1,1,1,2,8,2,4,r,2,Float16_b,1,1,1,2,8,2,4,r,2,0,127,53.06803512573242,5310255,6.419495913828243,N/A,6.418094624362105,6.4175298549693,N/A,6.4175298549693
929,lrelu,HiFi4,Float16_b,1,1,1,2,8,4,1,r,2,Float16_b,1,1,1,2,8,4,1,r,2,0,127,52.5667724609375,2680446,6.360368088004033,N/A,6.357600752401929,6.356912245200985,N/A,6.356912245200985
1896,lrelu,HiFi4,Float16_b,1,1,1,2,8,4,2,r,2,Float16_b,1,1,1,2,8,4,2,r,2,0,127,53.0681266784668,5310246,6.419504445289936,N/A,6.418099497352182,6.417540731634655,N/A,6.417540731634655
598,lrelu,HiFi4,Float16_b,1,1,1,2,8,8,1,r,2,Float16_b,1,1,1,2,8,8,1,r,2,0,127,53.067989349365234,5310260,6.4194995701661925,N/A,6.418093406115742,6.417523812393367,N/A,6.417523812393367
1212,lrelu,HiFi4,Float16_b,1,1,1,4,2,1,1,r,2,Float16_b,1,1,1,4,2,1,1,r,2,0,127,50.57835388183594,348228,6.139454349487091,N/A,6.1187984075280495,6.116452439206497,N/A,6.116452439206497
1977,lrelu,HiFi4,Float16_b,1,1,1,4,2,1,2,r,2,Float16_b,1,1,1,4,2,1,2,r,2,0,127,51.45608139038086,684576,6.235197793038334,N/A,6.224325848736228,6.222596176319357,N/A,6.222596176319357
2018,lrelu,HiFi4,Float16_b,1,1,1,4,2,1,4,r,2,Float16_b,1,1,1,4,2,1,4,r,2,0,127,52.494354248046875,1342072,6.355046036403604,N/A,6.349408558697958,6.348154197390304,N/A,6.348154197390304
1494,lrelu,HiFi4,Float16_b,1,1,1,4,2,1,8,r,2,Float16_b,1,1,1,4,2,1,8,r,2,0,127,53.02939987182617,2657062,6.416777969957031,N/A,6.413966207459611,6.412857509534968,N/A,6.412857509534968
1016,lrelu,HiFi4,Float16_b,1,1,1,4,2,2,1,r,2,Float16_b,1,1,1,4,2,2,1,r,2,0,127,51.45630645751953,684573,6.235225388432873,N/A,6.224234186340014,6.222623445563877,N/A,6.222623445563877
1971,lrelu,HiFi4,Float16_b,1,1,1,4,2,2,2,r,2,Float16_b,1,1,1,4,2,2,2,r,2,0,127,52.49403762817383,1342080,6.3550317032867065,N/A,6.349494406244695,6.348116356700047,N/A,6.348116356700047
2010,lrelu,HiFi4,Float16_b,1,1,1,4,2,2,4,r,2,Float16_b,1,1,1,4,2,2,4,r,2,0,127,53.02946090698242,2657059,6.416765792512083,N/A,6.414014875022194,6.4128647500864675,N/A,6.4128647500864675
1226,lrelu,HiFi4,Float16_b,1,1,1,4,2,4,1,r,2,Float16_b,1,1,1,4,2,4,1,r,2,0,127,52.494388580322266,1342071,6.35502214791136,N/A,6.349484867513754,6.348158927508306,N/A,6.348158927508306
1921,lrelu,HiFi4,Float16_b,1,1,1,4,2,4,2,r,2,Float16_b,1,1,1,4,2,4,2,r,2,0,127,53.02901840209961,2657081,6.416782840947952,N/A,6.413864007982124,6.412811653088483,N/A,6.412811653088483
577,lrelu,HiFi4,Float16_b,1,1,1,4,2,8,1,r,2,Float16_b,1,1,1,4,2,8,1,r,2,0,127,53.02897644042969,2657083,6.416770663484516,N/A,6.413937007276562,6.412806826132266,N/A,6.412806826132266
1113,lrelu,HiFi4,Float16_b,1,1,1,4,4,1,1,r,2,Float16_b,1,1,1,4,4,1,1,r,2,0,127,50.90956115722656,691925,6.168179562768162,N/A,6.157764150709739,6.156505401596994,N/A,6.156505401596994
1962,lrelu,HiFi4,Float16_b,1,1,1,4,4,1,2,r,2,Float16_b,1,1,1,4,4,1,2,r,2,0,127,51.59223175048828,1365539,6.245387876450501,N/A,6.239938583281661,6.23906018063197,N/A,6.23906018063197
1516,lrelu,HiFi4,Float16_b,1,1,1,4,4,1,4,r,2,Float16_b,1,1,1,4,4,1,4,r,2,0,127,52.56681442260742,2680444,6.360377659462404,N/A,6.3575529371770925,6.356916988379537,N/A,6.356916988379537
1492,lrelu,HiFi4,Float16_b,1,1,1,4,4,1,8,r,2,Float16_b,1,1,1,4,4,1,8,r,2,0,127,53.06804656982422,5310254,6.419493476271924,N/A,6.418080005436271,6.4175310634858524,N/A,6.4175310634858524
1005,lrelu,HiFi4,Float16_b,1,1,1,4,4,2,1,r,2,Float16_b,1,1,1,4,4,2,1,r,2,0,127,51.59241485595703,1365534,6.245424790726196,N/A,6.239920158501909,6.239083025395193,N/A,6.239083025395193
1953,lrelu,HiFi4,Float16_b,1,1,1,4,4,2,2,r,2,Float16_b,1,1,1,4,4,2,2,r,2,0,127,52.566890716552734,2680440,6.360356123721579,N/A,6.357612706320519,6.356926474757875,N/A,6.356926474757875
1952,lrelu,HiFi4,Float16_b,1,1,1,4,4,2,4,r,2,Float16_b,1,1,1,4,4,2,4,r,2,0,127,53.0680046081543,5310258,6.419495913828243,N/A,6.418086096647276,6.417526229422375,N/A,6.417526229422375
1099,lrelu,HiFi4,Float16_b,1,1,1,4,4,4,1,r,2,Float16_b,1,1,1,4,4,4,1,r,2,0,127,52.566932678222656,2680438,6.360387230949582,N/A,6.357560109414967,6.356931217957662,N/A,6.356931217957662
1912,lrelu,HiFi4,Float16_b,1,1,1,4,4,4,2,r,2,Float16_b,1,1,1,4,4,4,2,r,2,0,127,53.06791687011719,5310267,6.4195020077271385,N/A,6.418072695998328,6.417515352806177,N/A,6.417515352806177
677,lrelu,HiFi4,Float16_b,1,1,1,4,4,8,1,r,2,Float16_b,1,1,1,4,4,8,1,r,2,0,127,53.06816864013672,5310242,6.41950566407203,N/A,6.418094624362105,6.417545565719981,N/A,6.417545565719981
900,lrelu,HiFi4,Float16_b,1,1,1,4,8,1,1,r,2,Float16_b,1,1,1,4,8,1,1,r,2,0,127,51.04959487915039,1380054,6.179262592636452,N/A,6.174049784645364,6.173439590045027,N/A,6.173439590045027
750,lrelu,HiFi4,Float16_b,1,1,1,4,8,1,2,r,2,Float16_b,1,1,1,4,8,1,2,r,2,0,127,51.66068649291992,2727459,6.25050697302811,N/A,6.247753579029487,6.247338640104214,N/A,6.247338640104214
737,lrelu,HiFi4,Float16_b,1,1,1,4,8,1,4,r,2,Float16_b,1,1,1,4,8,1,4,r,2,0,127,52.60318374633789,5357181,6.363050419476996,N/A,6.361634163439674,6.3613157740983555,N/A,6.3613157740983555
870,lrelu,HiFi4,Float16_b,1,1,1,4,8,2,1,r,2,Float16_b,1,1,1,4,8,2,1,r,2,0,127,51.660667419433594,2727460,6.250516216690852,N/A,6.247792830181148,6.247336349570663,N/A,6.247336349570663
763,lrelu,HiFi4,Float16_b,1,1,1,4,8,2,2,r,2,Float16_b,1,1,1,4,8,2,2,r,2,0,127,52.6031608581543,5357184,6.363048024598218,N/A,6.361648526354409,6.3613122117888805,N/A,6.3613122117888805
826,lrelu,HiFi4,Float16_b,1,1,1,4,8,4,1,r,2,Float16_b,1,1,1,4,8,4,1,r,2,0,127,52.60313034057617,5357187,6.36304443228343,N/A,6.361635360346758,6.361308649483395,N/A,6.361308649483395
1170,lrelu,HiFi4,Float16_b,1,1,1,8,2,1,1,r,2,Float16_b,1,1,1,8,2,1,1,r,2,0,127,50.909339904785156,691928,6.168107549603928,N/A,6.157683409383614,6.156478708767386,N/A,6.156478708767386
1803,lrelu,HiFi4,Float16_b,1,1,1,8,2,1,2,r,2,Float16_b,1,1,1,8,2,1,2,r,2,0,127,51.592342376708984,1365536,6.245401719252749,N/A,6.2399431894936,6.239073887469829,N/A,6.239073887469829
1775,lrelu,HiFi4,Float16_b,1,1,1,8,2,1,4,r,2,Float16_b,1,1,1,8,2,1,4,r,2,0,127,52.56667709350586,2680451,6.3603728737296175,N/A,6.357531420560565,6.356900387285572,N/A,6.356900387285572
1498,lrelu,HiFi4,Float16_b,1,1,1,8,2,1,8,r,2,Float16_b,1,1,1,8,2,1,8,r,2,0,127,53.06794738769531,5310264,6.41950566407203,N/A,6.418080005436271,6.417518978340813,N/A,6.417518978340813
1046,lrelu,HiFi4,Float16_b,1,1,1,8,2,2,1,r,2,Float16_b,1,1,1,8,2,2,1,r,2,0,127,51.59218978881836,1365540,6.245383262196722,N/A,6.239938583281661,6.239055611699401,N/A,6.239055611699401
1796,lrelu,HiFi4,Float16_b,1,1,1,8,2,2,2,r,2,Float16_b,1,1,1,8,2,2,2,r,2,0,127,52.567012786865234,2680434,6.360370480865925,N/A,6.357560109414967,6.35694070437847,N/A,6.35694070437847
1783,lrelu,HiFi4,Float16_b,1,1,1,8,2,2,4,r,2,Float16_b,1,1,1,8,2,2,4,r,2,0,127,53.06805419921875,5310253,6.419495913828243,N/A,6.418073914236829,6.41753227200286,N/A,6.41753227200286
1157,lrelu,HiFi4,Float16_b,1,1,1,8,2,4,1,r,2,Float16_b,1,1,1,8,2,4,1,r,2,0,127,52.56684875488281,2680442,6.360370480865925,N/A,6.357562500164521,6.356921731565167,N/A,6.356921731565167
1789,lrelu,HiFi4,Float16_b,1,1,1,8,2,4,2,r,2,Float16_b,1,1,1,8,2,4,2,r,2,0,127,53.068084716796875,5310250,6.419497132607097,N/A,6.418077568955107,6.417535897556612,N/A,6.417535897556612
548,lrelu,HiFi4,Float16_b,1,1,1,8,2,8,1,r,2,Float16_b,1,1,1,8,2,8,1,r,2,0,127,53.067989349365234,5310260,6.419493476271924,N/A,6.4180544224763105,6.417523812393367,N/A,6.417523812393367
1241,lrelu,HiFi4,Float16_b,1,1,1,8,4,1,1,r,2,Float16_b,1,1,1,8,4,1,1,r,2,0,127,51.04944610595703,1380058,6.179262592636452,N/A,6.174031746912846,6.1734216967692666,N/A,6.1734216967692666
1755,lrelu,HiFi4,Float16_b,1,1,1,8,4,1,2,r,2,Float16_b,1,1,1,8,4,1,2,r,2,0,127,51.66070556640625,2727458,6.250511594856064,N/A,6.247792830181148,6.247340930639445,N/A,6.247340930639445
1384,lrelu,HiFi4,Float16_b,1,1,1,8,4,1,4,r,2,Float16_b,1,1,1,8,4,1,4,r,2,0,127,52.60323715209961,5357176,6.363046827159504,N/A,6.361667677008275,6.36132171128968,N/A,6.36132171128968
1032,lrelu,HiFi4,Float16_b,1,1,1,8,4,2,1,r,2,Float16_b,1,1,1,8,4,2,1,r,2,0,127,51.66075897216797,2727455,6.250509283941233,N/A,6.247755887907109,6.247347802255216,N/A,6.247347802255216
1768,lrelu,HiFi4,Float16_b,1,1,1,8,4,2,2,r,2,Float16_b,1,1,1,8,4,2,2,r,2,0,127,52.60319519042969,5357180,6.363043234846068,N/A,6.361625785102696,6.361316961535733,N/A,6.361316961535733
1143,lrelu,HiFi4,Float16_b,1,1,1,8,4,4,1,r,2,Float16_b,1,1,1,8,4,4,1,r,2,0,127,52.603267669677734,5357173,6.363045629721242,N/A,6.361661692416556,6.361325273609793,N/A,6.361325273609793
885,lrelu,HiFi4,Float16_b,1,1,1,8,8,1,1,r,2,Float16_b,1,1,1,8,8,1,1,r,2,0,127,51.11982727050781,2756316,6.184859783543955,N/A,6.182247554799657,6.181932695670598,N/A,6.181932695670598
720,lrelu,HiFi4,Float16_b,1,1,1,8,8,1,2,r,2,Float16_b,1,1,1,8,8,1,2,r,2,0,127,51.694984436035156,5451299,6.253073138760699,N/A,6.2516938518056016,6.2514861136767585,N/A,6.2514861136767585
795,lrelu,HiFi4,Float16_b,1,1,1,8,8,2,1,r,2,Float16_b,1,1,1,8,8,2,1,r,2,0,127,51.69495391845703,5451302,6.253066200337911,N/A,6.251697319492475,6.2514826733136415,N/A,6.2514826733136415
272,lrelu,LoFi,Bfp8_b,1,1,1,2,2,1,1,r,2,Bfp8_b,1,1,1,2,2,1,1,r,2,0,127,50.09585189819336,175791,3.2863735870199333,N/A,3.2640135847584517,3.262055509098873,N/A,3.262055509098873
303,lrelu,LoFi,Bfp8_b,1,1,1,2,2,1,2,r,2,Bfp8_b,1,1,1,2,2,1,2,r,2,0,127,51.197021484375,344020,3.346666039245212,N/A,3.335062529491587,3.333759665135748,N/A,3.333759665135748
11,lrelu,LoFi,Bfp8_b,1,1,1,2,2,1,4,r,2,Bfp8_b,1,1,1,2,2,1,4,r,2,0,127,52.35531997680664,672818,3.4162589934537113,N/A,3.410305360669642,3.4091834641760475,N/A,3.4091834641760475
180,lrelu,LoFi,Bfp8_b,1,1,1,2,2,1,8,r,2,Bfp8_b,1,1,1,2,2,1,8,r,2,0,127,52.95860290527344,1330307,3.4522753094903287,N/A,3.44930073242169,3.4484671583326256,N/A,3.4484671583326256
2382,lrelu,LoFi,Bfp8_b,1,1,1,2,2,2,1,r,2,Bfp8_b,1,1,1,2,2,2,1,r,2,0,127,51.19821548461914,344012,3.3466857247054533,N/A,3.3351114028968856,3.3338371917258702,N/A,3.3338371917258702
2292,lrelu,LoFi,Bfp8_b,1,1,1,2,2,2,2,r,2,Bfp8_b,1,1,1,2,2,2,2,r,2,0,127,52.356327056884766,672805,3.4162641216011336,N/A,3.4103820166125454,3.4092493367320396,N/A,3.4092493367320396
2277,lrelu,LoFi,Bfp8_b,1,1,1,2,2,2,4,r,2,Bfp8_b,1,1,1,2,2,2,4,r,2,0,127,52.95899963378906,1330297,3.4522962569684097,N/A,3.449308574165348,3.4484930808684076,N/A,3.4484930808684076
2397,lrelu,LoFi,Bfp8_b,1,1,1,2,2,4,1,r,2,Bfp8_b,1,1,1,2,2,4,1,r,2,0,127,52.35679626464844,672799,3.4163307889186614,N/A,3.4103871271312673,3.4092797403087696,N/A,3.4092797403087696
1320,lrelu,LoFi,Bfp8_b,1,1,1,2,2,4,2,r,2,Bfp8_b,1,1,1,2,2,4,2,r,2,0,127,52.95872116088867,1330304,3.45228840163434,N/A,3.449295504612393,3.448474935052439,N/A,3.448474935052439
629,lrelu,LoFi,Bfp8_b,1,1,1,2,2,8,1,r,2,Bfp8_b,1,1,1,2,2,8,1,r,2,0,127,52.958805084228516,1330302,3.452291020075058,N/A,3.449292890713687,3.448480119551801,N/A,3.448480119551801
476,lrelu,LoFi,Bfp8_b,1,1,1,2,4,1,1,r,2,Bfp8_b,1,1,1,2,4,1,1,r,2,0,127,50.63652420043945,347828,3.3096483905776006,N/A,3.2982805996452216,3.2972618650597423,N/A,3.2972618650597423
324,lrelu,LoFi,Bfp8_b,1,1,1,2,4,1,2,r,2,Bfp8_b,1,1,1,2,4,1,2,r,2,0,127,51.462547302246094,684490,3.357538025758671,N/A,3.3516538540838265,3.3510496866280004,N/A,3.3510496866280004
25,lrelu,LoFi,Bfp8_b,1,1,1,2,4,1,4,r,2,Bfp8_b,1,1,1,2,4,1,4,r,2,0,127,52.49760055541992,1341989,3.421981310097509,N/A,3.419012457888431,3.418448288324271,N/A,3.418448288324271
161,lrelu,LoFi,Bfp8_b,1,1,1,2,4,1,8,r,2,Bfp8_b,1,1,1,2,4,1,8,r,2,0,127,53.032772064208984,2656893,3.4551999404862217,N/A,3.4537107996752434,3.453296764303267,N/A,3.453296764303267
2367,lrelu,LoFi,Bfp8_b,1,1,1,2,4,2,1,r,2,Bfp8_b,1,1,1,2,4,2,1,r,2,0,127,51.46262741088867,684489,3.357552885913367,N/A,3.3516587901074932,3.351054582323456,N/A,3.351054582323456
2272,lrelu,LoFi,Bfp8_b,1,1,1,2,4,2,2,r,2,Bfp8_b,1,1,1,2,4,2,2,r,2,0,127,52.497440338134766,1341993,3.421973592114473,N/A,3.4190047532915493,3.4184380991555097,N/A,3.4184380991555097
2256,lrelu,LoFi,Bfp8_b,1,1,1,2,4,2,4,r,2,Bfp8_b,1,1,1,2,4,2,4,r,2,0,127,53.03271484375,2656896,3.45520780907572,N/A,3.4537016276106134,3.453292865057571,N/A,3.453292865057571
2352,lrelu,LoFi,Bfp8_b,1,1,1,2,4,4,1,r,2,Bfp8_b,1,1,1,2,4,4,1,r,2,0,127,52.497440338134766,1341993,3.42196844681179,N/A,3.4190073214866517,3.4184380991555097,N/A,3.4184380991555097
1348,lrelu,LoFi,Bfp8_b,1,1,1,2,4,4,2,r,2,Bfp8_b,1,1,1,2,4,4,2,r,2,0,127,53.032630920410156,2656900,3.4552091205107875,N/A,3.4536924555947,3.453287666077007,N/A,3.453287666077007
659,lrelu,LoFi,Bfp8_b,1,1,1,2,4,8,1,r,2,Bfp8_b,1,1,1,2,4,8,1,r,2,0,127,53.03265380859375,2656899,3.4552025633454058,N/A,3.453697696740685,3.4532889658206805,N/A,3.4532889658206805
431,lrelu,LoFi,Bfp8_b,1,1,1,2,8,1,1,r,2,Bfp8_b,1,1,1,2,8,1,1,r,2,0,127,50.91140365600586,691900,3.3214244016345593,N/A,3.3156660207753608,3.315161150455268,N/A,3.315161150455268
341,lrelu,LoFi,Bfp8_b,1,1,1,2,8,1,2,r,2,Bfp8_b,1,1,1,2,8,1,2,r,2,0,127,51.59562683105469,1365449,3.362958311014241,N/A,3.360036378346616,3.359715375674961,N/A,3.359715375674961
37,lrelu,LoFi,Bfp8_b,1,1,1,2,8,1,4,r,2,Bfp8_b,1,1,1,2,8,1,4,r,2,0,127,52.56850051879883,2680358,3.4248329129115573,N/A,3.4233518038353714,3.4230651278672477,N/A,3.4230651278672477
133,lrelu,LoFi,Bfp8_b,1,1,1,2,8,1,8,r,2,Bfp8_b,1,1,1,2,8,1,8,r,2,0,127,53.06982421875,5310076,3.4566621461860034,N/A,3.455917440892406,3.4557094851373127,N/A,3.4557094851373127
961,lrelu,LoFi,Bfp8_b,1,1,1,2,8,2,1,r,2,Bfp8_b,1,1,1,2,8,2,1,r,2,0,127,51.595027923583984,1365465,3.362945887637793,N/A,3.359986771705623,3.3596760078068644,N/A,3.3596760078068644
2265,lrelu,LoFi,Bfp8_b,1,1,1,2,8,2,2,r,2,Bfp8_b,1,1,1,2,8,2,2,r,2,0,127,52.56834030151367,2680366,3.4248187397105254,N/A,3.423333780834827,3.423054911157655,N/A,3.423054911157655
1399,lrelu,LoFi,Bfp8_b,1,1,1,2,8,2,4,r,2,Bfp8_b,1,1,1,2,8,2,4,r,2,0,127,53.06984329223633,5310074,3.4566687088924537,N/A,3.45591284899192,3.4557107867046675,N/A,3.4557107867046675
942,lrelu,LoFi,Bfp8_b,1,1,1,2,8,4,1,r,2,Bfp8_b,1,1,1,2,8,4,1,r,2,0,127,52.56859588623047,2680353,3.424838066831926,N/A,3.4233518038353714,3.423071513341713,N/A,3.423071513341713
1293,lrelu,LoFi,Bfp8_b,1,1,1,2,8,4,2,r,2,Bfp8_b,1,1,1,2,8,4,2,r,2,0,127,53.0698127746582,5310077,3.4566634587253,N/A,3.455917440892406,3.455708834354003,N/A,3.455708834354003
647,lrelu,LoFi,Bfp8_b,1,1,1,2,8,8,1,r,2,Bfp8_b,1,1,1,2,8,8,1,r,2,0,127,53.06977462768555,5310081,3.456661489916729,N/A,3.4559102250542635,3.455706231223215,N/A,3.455706231223215
257,lrelu,LoFi,Bfp8_b,1,1,1,4,2,1,1,r,2,Bfp8_b,1,1,1,4,2,1,1,r,2,0,127,50.63710021972656,347824,3.309686895568838,N/A,3.298328400951887,3.2972997837987026,N/A,3.2972997837987026
288,lrelu,LoFi,Bfp8_b,1,1,1,4,2,1,2,r,2,Bfp8_b,1,1,1,4,2,1,2,r,2,0,127,51.46292495727539,684485,3.357557839327497,N/A,3.351732832207174,3.3510741652483254,N/A,3.3510741652483254
121,lrelu,LoFi,Bfp8_b,1,1,1,4,2,1,4,r,2,Bfp8_b,1,1,1,4,2,1,4,r,2,0,127,52.4977912902832,1341984,3.42196844681179,N/A,3.4190175943056436,3.418461024870639,N/A,3.418461024870639
197,lrelu,LoFi,Bfp8_b,1,1,1,4,2,1,8,r,2,Bfp8_b,1,1,1,4,2,1,8,r,2,0,127,53.03261184692383,2656901,3.4551986290581227,N/A,3.453693765879705,3.453286366334312,N/A,3.453286366334312
2337,lrelu,LoFi,Bfp8_b,1,1,1,4,2,2,1,r,2,Bfp8_b,1,1,1,4,2,2,1,r,2,0,127,51.46292495727539,684485,3.357552885913367,N/A,3.3517575136340407,3.3510741652483254,N/A,3.3510741652483254
2223,lrelu,LoFi,Bfp8_b,1,1,1,4,2,2,2,r,2,Bfp8_b,1,1,1,4,2,2,2,r,2,0,127,52.49748229980469,1341992,3.42196844681179,N/A,3.418999616912919,3.4184406464420056,N/A,3.4184406464420056
1366,lrelu,LoFi,Bfp8_b,1,1,1,4,2,2,4,r,2,Bfp8_b,1,1,1,4,2,2,4,r,2,0,127,53.032569885253906,2656903,3.4551946947797996,N/A,3.453699007029667,3.453283766851857,N/A,3.453283766851857
