Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
1191,dropout,HiFi4,Float16_b,1,1,1,2,2,1,1,r,2,Float16_b,1,1,1,2,2,1,1,r,2,0,127,65.94296264648438,304360,3.525988413999306,N/A,3.500708994288289,3.49901432514128,N/A,3.49901432514128
2042,dropout,HiFi4,Float16_b,1,1,1,2,2,1,2,r,2,Float16_b,1,1,1,2,2,1,2,r,2,0,127,66.57843017578125,602910,3.5468668179437945,N/A,3.5338125839231993,3.5327329120432567,N/A,3.5327329120432567
2173,dropout,HiFi4,Float16_b,1,1,1,2,2,1,4,r,2,Float16_b,1,1,1,2,2,1,4,r,2,0,127,67.47713470458984,1189760,3.5878660288706,N/A,3.5812872454093827,3.5804195804195804,N/A,3.5804195804195804
2187,dropout,HiFi4,Float16_b,1,1,1,2,2,1,8,r,2,Float16_b,1,1,1,2,2,1,8,r,2,0,127,67.93611907958984,2363444,3.6087955511649334,N/A,3.605470785992563,3.604773373094518,N/A,3.604773373094518
1085,dropout,HiFi4,Float16_b,1,1,1,2,2,2,1,r,2,Float16_b,1,1,1,2,2,2,1,r,2,0,127,66.57853698730469,602909,3.5469025360433695,N/A,3.533848039584556,3.532738771522734,N/A,3.532738771522734
2029,dropout,HiFi4,Float16_b,1,1,1,2,2,2,2,r,2,Float16_b,1,1,1,2,2,2,2,r,2,0,127,67.47628784179688,1189775,3.587847754836289,N/A,3.5811962118573915,3.5803744405454814,N/A,3.5803744405454814
2148,dropout,HiFi4,Float16_b,1,1,1,2,2,2,4,r,2,Float16_b,1,1,1,2,2,2,4,r,2,0,127,67.93623352050781,2363440,3.608801713825617,N/A,3.6055000049050823,3.6047794739870698,N/A,3.6047794739870698
1205,dropout,HiFi4,Float16_b,1,1,1,2,2,4,1,r,2,Float16_b,1,1,1,2,2,4,1,r,2,0,127,67.4766845703125,1189768,3.587850800495747,N/A,3.5812356591616985,3.580395505678418,N/A,3.580395505678418
1927,dropout,HiFi4,Float16_b,1,1,1,2,2,4,2,r,2,Float16_b,1,1,1,2,2,4,2,r,2,0,127,67.9362564086914,2363439,3.6088078765073486,N/A,3.605478475134153,3.6047809992134345,N/A,3.6047809992134345
570,dropout,HiFi4,Float16_b,1,1,1,2,2,8,1,r,2,Float16_b,1,1,1,2,2,8,1,r,2,0,127,67.935791015625,2363455,3.608778603956579,N/A,3.6054461809598632,3.604756595746481,N/A,3.604756595746481
1261,dropout,HiFi4,Float16_b,1,1,1,2,4,1,1,r,2,Float16_b,1,1,1,2,4,1,1,r,2,0,127,66.35863494873047,604907,3.5346459801028978,N/A,3.5219220180122526,3.521070181036093,N/A,3.521070181036093
2086,dropout,HiFi4,Float16_b,1,1,1,2,4,1,2,r,2,Float16_b,1,1,1,2,4,1,2,r,2,0,127,66.79206848144531,1201963,3.55117006724988,N/A,3.5446507270770904,3.544069160198775,N/A,3.544069160198775
1665,dropout,HiFi4,Float16_b,1,1,1,2,4,1,4,r,2,Float16_b,1,1,1,2,4,1,4,r,2,0,127,67.58988189697266,2375551,3.590133452705452,N/A,3.5868307937760693,3.5864016390302713,N/A,3.5864016390302713
1542,dropout,HiFi4,Float16_b,1,1,1,2,4,1,8,r,2,Float16_b,1,1,1,2,4,1,8,r,2,0,127,67.9952621459961,4722776,3.609925981126415,N/A,3.6082679513904528,3.6079119568660465,N/A,3.6079119568660465
1071,dropout,HiFi4,Float16_b,1,1,1,2,4,2,1,r,2,Float16_b,1,1,1,2,4,2,1,r,2,0,127,66.79229736328125,1201959,3.5511849858383124,N/A,3.544674509317166,3.5440809545084315,N/A,3.5440809545084315
2058,dropout,HiFi4,Float16_b,1,1,1,2,4,2,2,r,2,Float16_b,1,1,1,2,4,2,2,r,2,0,127,67.59001922607422,2375546,3.5901395517931753,N/A,3.586856667372458,3.5864091876141315,N/A,3.5864091876141315
1703,dropout,HiFi4,Float16_b,1,1,1,2,4,2,4,r,2,Float16_b,1,1,1,2,4,2,4,r,2,0,127,67.9955062866211,4722759,3.6099421682918935,N/A,3.6082733421408157,3.6079249438728507,N/A,3.6079249438728507
1135,dropout,HiFi4,Float16_b,1,1,1,2,4,4,1,r,2,Float16_b,1,1,1,2,4,4,1,r,2,0,127,67.58979034423828,2375554,3.590138027019302,N/A,3.5868170961408636,3.5863971098952074,N/A,3.5863971098952074
1900,dropout,HiFi4,Float16_b,1,1,1,2,4,4,2,r,2,Float16_b,1,1,1,2,4,4,2,r,2,0,127,67.9955062866211,4722759,3.6099367725539375,N/A,3.608285663916418,3.6079249438728507,N/A,3.6079249438728507
622,dropout,HiFi4,Float16_b,1,1,1,2,4,8,1,r,2,Float16_b,1,1,1,2,4,8,1,r,2,0,127,67.99545288085938,4722763,3.6099475640459793,N/A,3.6082733421408157,3.6079218880981325,N/A,3.6079218880981325
981,dropout,HiFi4,Float16_b,1,1,1,2,8,1,1,r,2,Float16_b,1,1,1,2,8,1,1,r,2,0,127,66.56865692138672,1205997,3.5390351754922884,N/A,3.5326429460979747,3.532214425077343,N/A,3.532214425077343
2100,dropout,HiFi4,Float16_b,1,1,1,2,8,1,2,r,2,Float16_b,1,1,1,2,8,1,2,r,2,0,127,66.9004135131836,2400033,3.553368926770028,N/A,3.5501052039192134,3.5498178566711376,N/A,3.5498178566711376
1567,dropout,HiFi4,Float16_b,1,1,1,2,8,1,4,r,2,Float16_b,1,1,1,2,8,1,4,r,2,0,127,67.64636993408203,4747134,3.5912697654045784,N/A,3.5896173924749046,3.589399414467761,N/A,3.589399414467761
1486,dropout,HiFi4,Float16_b,1,1,1,2,8,1,8,r,2,Float16_b,1,1,1,2,8,1,8,r,2,0,127,68.02499389648438,9441424,3.6105057263055116,N/A,3.609670859741105,3.6094894160033486,N/A,3.6094894160033486
922,dropout,HiFi4,Float16_b,1,1,1,2,8,2,1,r,2,Float16_b,1,1,1,2,8,2,1,r,2,0,127,66.9002456665039,2400039,3.553368926770028,N/A,3.5500813487513785,3.549808982270705,N/A,3.549808982270705
2072,dropout,HiFi4,Float16_b,1,1,1,2,8,2,2,r,2,Float16_b,1,1,1,2,8,2,2,r,2,0,127,67.64636993408203,4747134,3.5912720540080905,N/A,3.58961967897289,3.589399414467761,N/A,3.589399414467761
1701,dropout,HiFi4,Float16_b,1,1,1,2,8,2,4,r,2,Float16_b,1,1,1,2,8,2,4,r,2,0,127,68.0253677368164,9441372,3.6105169067325917,N/A,3.6096882006869326,3.609509295894707,N/A,3.609509295894707
937,dropout,HiFi4,Float16_b,1,1,1,2,8,4,1,r,2,Float16_b,1,1,1,2,8,4,1,r,2,0,127,67.64631652832031,4747138,3.591267476803983,N/A,3.589616630309557,3.589396389993297,N/A,3.589396389993297
1522,dropout,HiFi4,Float16_b,1,1,1,2,8,4,2,r,2,Float16_b,1,1,1,2,8,4,2,r,2,0,127,68.02527618408203,9441385,3.61052731615798,N/A,3.6096766400378684,3.6095043259013377,N/A,3.6095043259013377
