Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
1185,gelu_derivative,HiFi4,Float16_b,1,1,1,2,2,1,1,r,2,Float16_b,1,1,1,2,2,1,1,r,2,0,127,77.48014068603516,1147174,0.9357048293328728,N/A,0.9284604624025531,0.9283334524666703,N/A,0.9283334524666703
2052,gelu_derivative,HiFi4,Float16_b,1,1,1,2,2,1,2,r,2,Float16_b,1,1,1,2,2,1,2,r,2,0,127,77.56983947753906,2291695,0.9331312184867085,N/A,0.9294825979313066,0.929408145499292,N/A,0.929408145499292
2183,gelu_derivative,HiFi4,Float16_b,1,1,1,2,2,1,4,r,2,Float16_b,1,1,1,2,2,1,4,r,2,0,127,77.89547729492188,4564229,0.9351928209011134,N/A,0.9333690201409629,0.9333098755562002,N/A,0.9333098755562002
2196,gelu_derivative,HiFi4,Float16_b,1,1,1,2,2,1,8,r,2,Float16_b,1,1,1,2,2,1,8,r,2,0,127,78.02897644042969,9112840,0.935871098954813,N/A,0.9349597767277403,0.9349094245043258,N/A,0.9349094245043258
1080,gelu_derivative,HiFi4,Float16_b,1,1,1,2,2,2,1,r,2,Float16_b,1,1,1,2,2,2,1,r,2,0,127,77.56966400146484,2291700,0.9331316305164705,N/A,0.9294830067452261,0.9294061177291967,N/A,0.9294061177291967
2037,gelu_derivative,HiFi4,Float16_b,1,1,1,2,2,2,2,r,2,Float16_b,1,1,1,2,2,2,2,r,2,0,127,77.89586639404297,4564206,0.9351994425834637,N/A,0.9333729364337113,0.9333145787021883,N/A,0.9333145787021883
2158,gelu_derivative,HiFi4,Float16_b,1,1,1,2,2,2,4,r,2,Float16_b,1,1,1,2,2,2,4,r,2,0,127,78.02867889404297,9112875,0.9358664363845711,N/A,0.9349553300545658,0.9349058337791312,N/A,0.9349058337791312
1199,gelu_derivative,HiFi4,Float16_b,1,1,1,2,2,4,1,r,2,Float16_b,1,1,1,2,2,4,1,r,2,0,127,77.89568328857422,4564217,0.9352006841593437,N/A,0.9333710813435759,0.9333123293655845,N/A,0.9333123293655845
1938,gelu_derivative,HiFi4,Float16_b,1,1,1,2,2,4,2,r,2,Float16_b,1,1,1,2,2,4,2,r,2,0,127,78.02890014648438,9112849,0.9358705808891585,N/A,0.9349579153245202,0.9349085011723557,N/A,0.9349085011723557
563,gelu_derivative,HiFi4,Float16_b,1,1,1,2,2,8,1,r,2,Float16_b,1,1,1,2,2,8,1,r,2,0,127,78.02822875976562,9112928,0.9358637424762738,N/A,0.934949125465007,0.9349003964477718,N/A,0.9349003964477718
1255,gelu_derivative,HiFi4,Float16_b,1,1,1,2,4,1,1,r,2,Float16_b,1,1,1,2,4,1,1,r,2,0,127,77.67082977294922,2288715,0.9343119392605279,N/A,0.9306864764025388,0.9306182726988725,N/A,0.9306182726988725
2096,gelu_derivative,HiFi4,Float16_b,1,1,1,2,4,1,2,r,2,Float16_b,1,1,1,2,4,1,2,r,2,0,127,77.65592193603516,4578309,0.9323017169195856,N/A,0.9304787169636862,0.9304396011715242,N/A,0.9304396011715242
2164,gelu_derivative,HiFi4,Float16_b,1,1,1,2,4,1,4,r,2,Float16_b,1,1,1,2,4,1,4,r,2,0,127,77.94174194335938,9123039,0.9348074764073115,N/A,0.9338950249721951,0.9338642529095842,N/A,0.9338642529095842
2169,gelu_derivative,HiFi4,Float16_b,1,1,1,2,4,1,8,r,2,Float16_b,1,1,1,2,4,1,8,r,2,0,127,78.05304718017578,18220061,0.9356800752341187,N/A,0.935222515740513,0.935197747142559,N/A,0.935197747142559
1064,gelu_derivative,HiFi4,Float16_b,1,1,1,2,4,2,1,r,2,Float16_b,1,1,1,2,4,2,1,r,2,0,127,77.64591217041016,4578899,0.9321820447502784,N/A,0.9303562356425827,0.9303197122277648,N/A,0.9303197122277648
2068,gelu_derivative,HiFi4,Float16_b,1,1,1,2,4,2,2,r,2,Float16_b,1,1,1,2,4,2,2,r,2,0,127,77.94139862060547,9123080,0.9348019974155906,N/A,0.9338903820709733,0.9338600560337079,N/A,0.9338600560337079
2125,gelu_derivative,HiFi4,Float16_b,1,1,1,2,4,2,4,r,2,Float16_b,1,1,1,2,4,2,4,r,2,0,127,78.05322265625,18220018,0.9356818877282906,N/A,0.9352241195224461,0.9351999542481242,N/A,0.9351999542481242
