Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
252,nop,LoFi,Bfp8_b,1,1,1,2,2,1,1,r,2,Bfp8_b,1,1,1,2,2,1,1,r,2,0,127,2.9904794692993164,136968,4.225410688292785,N/A,4.195901149713493,4.186671339290929,N/A,4.186671339290929
312,nop,LoFi,Bfp8_b,1,1,1,2,2,1,2,r,2,Bfp8_b,1,1,1,2,2,1,2,r,2,0,127,5.302093982696533,154505,7.460889862180202,N/A,7.436948153376599,7.422931296721789,N/A,7.422931296721789
3,nop,LoFi,Bfp8_b,1,1,1,2,2,1,4,r,2,Bfp8_b,1,1,1,2,2,1,4,r,2,0,127,8.904057502746582,184006,12.505783507250678,N/A,12.487530795779401,12.465680466941295,N/A,12.465680466941295
179,nop,LoFi,Bfp8_b,1,1,1,2,2,1,8,r,2,Bfp8_b,1,1,1,2,2,1,8,r,2,0,127,13.985130310058594,234306,19.608322922500324,N/A,19.603846965540114,19.579182778076532,N/A,19.579182778076532
2377,nop,LoFi,Bfp8_b,1,1,1,2,2,2,1,r,2,Bfp8_b,1,1,1,2,2,2,1,r,2,0,127,5.298664569854736,154605,7.455903551303892,N/A,7.433061813716204,7.4181300734128905,N/A,7.4181300734128905
2287,nop,LoFi,Bfp8_b,1,1,1,2,2,2,2,r,2,Bfp8_b,1,1,1,2,2,2,2,r,2,0,127,8.786824226379395,186461,12.339456505237589,N/A,12.319818112921562,12.30155367610385,N/A,12.30155367610385
1438,nop,LoFi,Bfp8_b,1,1,1,2,2,2,4,r,2,Bfp8_b,1,1,1,2,2,2,4,r,2,0,127,13.933868408203125,235168,19.560208164124777,N/A,19.532340913089563,19.50741597496258,N/A,19.50741597496258
2392,nop,LoFi,Bfp8_b,1,1,1,2,2,4,1,r,2,Bfp8_b,1,1,1,2,2,4,1,r,2,0,127,8.7846097946167,186508,12.335844761233671,N/A,12.317284378247315,12.298453685632788,N/A,12.298453685632788
1338,nop,LoFi,Bfp8_b,1,1,1,2,2,4,2,r,2,Bfp8_b,1,1,1,2,2,4,2,r,2,0,127,14.110696792602539,232221,19.811964621491747,N/A,19.780280906688915,19.75497478694864,N/A,19.75497478694864
636,nop,LoFi,Bfp8_b,1,1,1,2,2,8,1,r,2,Bfp8_b,1,1,1,2,2,8,1,r,2,0,127,13.928715705871582,235255,19.55340189533555,N/A,19.523376511967058,19.5002019085673,N/A,19.5002019085673
