Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
1188,reciprocal,HiFi4,Float16_b,1,1,1,2,2,1,1,r,2,Float16_b,1,1,1,2,2,1,1,r,2,0,127,73.87274169921875,471297,2.277373898912221,N/A,2.260487464674535,2.2596367046681816,N/A,2.2596367046681816
2049,reciprocal,HiFi4,Float16_b,1,1,1,2,2,1,2,r,2,Float16_b,1,1,1,2,2,1,2,r,2,0,127,74.20455932617188,938379,2.2788375478514045,N/A,2.270330083528053,2.2697865148303618,N/A,2.2697865148303618
2180,reciprocal,HiFi4,Float16_b,1,1,1,2,2,1,4,r,2,Float16_b,1,1,1,2,2,1,4,r,2,0,127,74.37726593017578,1872400,2.2797028688303533,N/A,2.2754281475053015,2.275069429609058,N/A,2.275069429609058
2193,reciprocal,HiFi4,Float16_b,1,1,1,2,2,1,8,r,2,Float16_b,1,1,1,2,2,1,8,r,2,0,127,74.46061706542969,3740608,2.2800447533012034,N/A,2.277904745428289,2.277619039471658,N/A,2.277619039471658
1082,reciprocal,HiFi4,Float16_b,1,1,1,2,2,2,1,r,2,Float16_b,1,1,1,2,2,2,1,r,2,0,127,74.20423889160156,938383,2.2788498347432724,N/A,2.2703056932753927,2.26977683952075,N/A,2.26977683952075
2034,reciprocal,HiFi4,Float16_b,1,1,1,2,2,2,2,r,2,Float16_b,1,1,1,2,2,2,2,r,2,0,127,74.37715148925781,1872403,2.279697950377562,N/A,2.2754538729812466,2.2750657844491813,N/A,2.2750657844491813
2155,reciprocal,HiFi4,Float16_b,1,1,1,2,2,2,4,r,2,Float16_b,1,1,1,2,2,2,4,r,2,0,127,74.45928955078125,3740675,2.280011544198366,N/A,2.277873440097872,2.2775782445681596,N/A,2.2775782445681596
1202,reciprocal,HiFi4,Float16_b,1,1,1,2,2,4,1,r,2,Float16_b,1,1,1,2,2,4,1,r,2,0,127,74.3777847290039,1872387,2.279718853948499,N/A,2.275475923852184,2.2750852254368352,N/A,2.2750852254368352
1933,reciprocal,HiFi4,Float16_b,1,1,1,2,2,4,2,r,2,Float16_b,1,1,1,2,2,4,2,r,2,0,127,74.45952606201172,3740663,2.280017078981659,N/A,2.2778758953868077,2.2775855510106098,N/A,2.2775855510106098
567,reciprocal,HiFi4,Float16_b,1,1,1,2,2,8,1,r,2,Float16_b,1,1,1,2,2,8,1,r,2,0,127,74.45911407470703,3740684,2.2799986298085155,N/A,2.2778673018986897,2.2775727647670854,N/A,2.2775727647670854
1258,reciprocal,HiFi4,Float16_b,1,1,1,2,4,1,1,r,2,Float16_b,1,1,1,2,4,1,1,r,2,0,127,73.8907699584961,942364,2.26901619560129,N/A,2.2606156232449925,2.26018820752915,N/A,2.26018820752915
2093,reciprocal,HiFi4,Float16_b,1,1,1,2,4,1,2,r,2,Float16_b,1,1,1,2,4,1,2,r,2,0,127,74.2174072265625,1876433,2.2746958279985168,N/A,2.2704471640360686,2.2701796440373836,N/A,2.2701796440373836
2161,reciprocal,HiFi4,Float16_b,1,1,1,2,4,1,4,r,2,Float16_b,1,1,1,2,4,1,4,r,2,0,127,74.3870849609375,3744306,2.277688694789467,N/A,2.275559230999498,2.2753695878488562,N/A,2.2753695878488562
1458,reciprocal,HiFi4,Float16_b,1,1,1,2,4,1,8,r,2,Float16_b,1,1,1,2,4,1,8,r,2,0,127,74.4648666381836,7480790,2.2789622659567557,N/A,2.2778967655564695,2.277748740440515,N/A,2.277748740440515
1068,reciprocal,HiFi4,Float16_b,1,1,1,2,4,2,1,r,2,Float16_b,1,1,1,2,4,2,1,r,2,0,127,74.21662139892578,1876453,2.2746762406402694,N/A,2.270422771267755,2.270155447538521,N/A,2.270155447538521
2065,reciprocal,HiFi4,Float16_b,1,1,1,2,4,2,2,r,2,Float16_b,1,1,1,2,4,2,2,r,2,0,127,74.38670349121094,3744325,2.277673965556497,N/A,2.2755488172724974,2.275358041836646,N/A,2.275358041836646
2122,reciprocal,HiFi4,Float16_b,1,1,1,2,4,2,4,r,2,Float16_b,1,1,1,2,4,2,4,r,2,0,127,74.46563720703125,7480712,2.2789905290995165,N/A,2.27793022000861,2.27777249010522,N/A,2.27777249010522
1132,reciprocal,HiFi4,Float16_b,1,1,1,2,4,4,1,r,2,Float16_b,1,1,1,2,4,4,1,r,2,0,127,74.38682556152344,3744319,2.277672738129015,N/A,2.2755512675526286,2.2753616879331062,N/A,2.2753616879331062
1906,reciprocal,HiFi4,Float16_b,1,1,1,2,4,4,2,r,2,Float16_b,1,1,1,2,4,4,2,r,2,0,127,74.46603393554688,7480672,2.278997902208572,N/A,2.2779289923049237,2.2777846696125694,N/A,2.2777846696125694
619,reciprocal,HiFi4,Float16_b,1,1,1,2,4,8,1,r,2,Float16_b,1,1,1,2,4,8,1,r,2,0,127,74.46521759033203,7480754,2.278973939778571,N/A,2.2779099630670157,2.277759701762683,N/A,2.277759701762683
978,reciprocal,HiFi4,Float16_b,1,1,1,2,8,1,1,r,2,Float16_b,1,1,1,2,8,1,1,r,2,0,127,73.89920043945312,1884513,2.264853023762266,N/A,2.2606591521030546,2.2604460674986058,N/A,2.2604460674986058
2107,reciprocal,HiFi4,Float16_b,1,1,1,2,8,1,2,r,2,Float16_b,1,1,1,2,8,1,2,r,2,0,127,74.22541809082031,3752461,2.272684377741506,N/A,2.27056303684368,2.270424662641397,N/A,2.270424662641397
1573,reciprocal,HiFi4,Float16_b,1,1,1,2,8,1,4,r,2,Float16_b,1,1,1,2,8,1,4,r,2,0,127,74.39075469970703,7488243,2.276638487167865,N/A,2.2755797524463883,2.2754817117980815,N/A,2.2754817117980815
1457,reciprocal,HiFi4,Float16_b,1,1,1,2,8,1,8,r,2,Float16_b,1,1,1,2,8,1,8,r,2,0,127,74.4680404663086,14960941,2.2784536492341694,N/A,2.2779193241846425,2.2778460258616087,N/A,2.2778460258616087
919,reciprocal,HiFi4,Float16_b,1,1,1,2,8,2,1,r,2,Float16_b,1,1,1,2,8,2,1,r,2,0,127,74.22577667236328,3752443,2.27269171010297,N/A,2.270571575307878,2.2704355535846914,N/A,2.2704355535846914
2079,reciprocal,HiFi4,Float16_b,1,1,1,2,8,2,2,r,2,Float16_b,1,1,1,2,8,2,2,r,2,0,127,74.39030456542969,7488288,2.276620705777412,N/A,2.2755616813020563,2.275468037554111,N/A,2.275468037554111
2132,reciprocal,HiFi4,Float16_b,1,1,1,2,8,2,4,r,2,Float16_b,1,1,1,2,8,2,4,r,2,0,127,74.4677734375,14960995,2.278442134274023,N/A,2.277911804592273,2.2778378042369507,N/A,2.2778378042369507
934,reciprocal,HiFi4,Float16_b,1,1,1,2,8,4,1,r,2,Float16_b,1,1,1,2,8,4,1,r,2,0,127,74.39106750488281,7488211,2.2766495240326803,N/A,2.275590166456533,2.2754914358048937,N/A,2.2754914358048937
1528,reciprocal,HiFi4,Float16_b,1,1,1,2,8,4,2,r,2,Float16_b,1,1,1,2,8,4,2,r,2,0,127,74.4677963256836,14960991,2.2784427484022927,N/A,2.27791318573817,2.2778384132441496,N/A,2.2778384132441496
604,reciprocal,HiFi4,Float16_b,1,1,1,2,8,8,1,r,2,Float16_b,1,1,1,2,8,8,1,r,2,0,127,74.46775817871094,14960999,2.2784429019344117,N/A,2.277910883829272,2.2778371952300778,N/A,2.2778371952300778
1217,reciprocal,HiFi4,Float16_b,1,1,1,4,2,1,1,r,2,Float16_b,1,1,1,4,2,1,1,r,2,0,127,73.88880920410156,942389,2.2689650359410987,N/A,2.2605624235837523,2.260128248525821,N/A,2.260128248525821
1972,reciprocal,HiFi4,Float16_b,1,1,1,4,2,1,2,r,2,Float16_b,1,1,1,4,2,1,2,r,2,0,127,74.21693420410156,1876445,2.274683585860081,N/A,2.270436187225466,2.270165126076171,N/A,2.270165126076171
1456,reciprocal,HiFi4,Float16_b,1,1,1,4,2,1,4,r,2,Float16_b,1,1,1,4,2,1,4,r,2,0,127,74.38639068603516,3744341,2.277664759882629,N/A,2.2755353408260994,2.27534831896988,N/A,2.27534831896988
1447,reciprocal,HiFi4,Float16_b,1,1,1,4,2,1,8,r,2,Float16_b,1,1,1,4,2,1,8,r,2,0,127,74.46429443359375,7480847,2.2789456770472745,N/A,2.2778817267192433,2.2777313852295067,N/A,2.2777313852295067
1020,reciprocal,HiFi4,Float16_b,1,1,1,4,2,2,1,r,2,Float16_b,1,1,1,4,2,2,1,r,2,0,127,74.2170181274414,1876443,2.274694603778743,N/A,2.2704337479486347,2.270167545723478,N/A,2.270167545723478
1966,reciprocal,HiFi4,Float16_b,1,1,1,4,2,2,2,r,2,Float16_b,1,1,1,4,2,2,2,r,2,0,127,74.38579559326172,3744371,2.2776463487581307,N/A,2.27552247709435,2.275330088818656,N/A,2.275330088818656
1599,reciprocal,HiFi4,Float16_b,1,1,1,4,2,2,4,r,2,Float16_b,1,1,1,4,2,2,4,r,2,0,127,74.46540069580078,7480736,2.278979162316524,N/A,2.277913032277432,2.27776518246333,N/A,2.27776518246333
1230,reciprocal,HiFi4,Float16_b,1,1,1,4,2,4,1,r,2,Float16_b,1,1,1,4,2,4,1,r,2,0,127,74.3868637084961,3744317,2.2776782615631017,N/A,2.275558618424683,2.2753629033011893,N/A,2.2753629033011893
