Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
2209,tanh,HiFi4,Float16_b,1,1,1,2,4,1,1,r,2,Float16_b,1,1,1,2,4,1,1,r,2,0,127,43.61104965209961,244195,8.759891396712884,N/A,8.732742412033307,8.72220970945351,N/A,8.72220970945351
2115,tanh,HiFi4,Float16_b,1,1,1,2,4,1,2,r,2,Float16_b,1,1,1,2,4,1,2,r,2,0,127,48.362754821777344,440405,9.691699858519012,N/A,9.676522774362672,9.672551401550844,N/A,9.672551401550844
2203,tanh,HiFi4,Float16_b,1,1,1,2,4,1,4,r,2,Float16_b,1,1,1,2,4,1,4,r,2,0,127,49.36787033081055,862877,9.884609088145186,N/A,9.877044056389375,9.873574101523161,N/A,9.873574101523161
2204,tanh,HiFi4,Float16_b,1,1,1,2,4,1,8,r,2,Float16_b,1,1,1,2,4,1,8,r,2,0,127,49.4954719543457,1721305,9.90574268285609,N/A,9.901780139791986,9.899094001353625,N/A,9.899094001353625
1093,tanh,HiFi4,Float16_b,1,1,1,2,4,2,1,r,2,Float16_b,1,1,1,2,4,2,1,r,2,0,127,48.855186462402344,435966,9.791024307526229,N/A,9.775896564086551,9.771037190973608,N/A,9.771037190973608
2113,tanh,HiFi4,Float16_b,1,1,1,2,4,2,2,r,2,Float16_b,1,1,1,2,4,2,2,r,2,0,127,49.365867614746094,862912,9.884273902636666,N/A,9.87659398462858,9.873173626047615,N/A,9.873173626047615
2200,tanh,HiFi4,Float16_b,1,1,1,2,4,2,4,r,2,Float16_b,1,1,1,2,4,2,4,r,2,0,127,49.4964485168457,1721271,9.90583554765204,N/A,9.902035317890299,9.899289536627295,N/A,9.899289536627295
1944,tanh,HiFi4,Float16_b,1,1,1,2,4,4,1,r,2,Float16_b,1,1,1,2,4,4,1,r,2,0,127,48.91549301147461,870857,9.793383738092976,N/A,9.785810371214174,9.783098717699922,N/A,9.783098717699922
1951,tanh,HiFi4,Float16_b,1,1,1,2,4,4,2,r,2,Float16_b,1,1,1,2,4,4,2,r,2,0,127,49.49216079711914,1721420,9.905069465153762,N/A,9.901211835838762,9.898432689291399,N/A,9.898432689291399
614,tanh,HiFi4,Float16_b,1,1,1,2,4,8,1,r,2,Float16_b,1,1,1,2,4,8,1,r,2,0,127,49.48693084716797,1721602,9.903914761696658,N/A,9.900029044982245,9.897386271623756,N/A,9.897386271623756
990,tanh,HiFi4,Float16_b,1,1,1,2,8,1,1,r,2,Float16_b,1,1,1,2,8,1,1,r,2,0,127,44.70310974121094,476459,8.960898260849286,N/A,8.948661054557157,8.940622383038205,N/A,8.940622383038205
2116,tanh,HiFi4,Float16_b,1,1,1,2,8,1,2,r,2,Float16_b,1,1,1,2,8,1,2,r,2,0,127,48.873233795166016,871610,9.784756924067057,N/A,9.777072494812547,9.774646917772857,N/A,9.774646917772857
2207,tanh,HiFi4,Float16_b,1,1,1,2,8,1,4,r,2,Float16_b,1,1,1,2,8,1,4,r,2,0,127,49.37447738647461,1725523,9.880380482171619,N/A,9.876709383733864,9.87489590112679,N/A,9.87489590112679
2208,tanh,HiFi4,Float16_b,1,1,1,2,8,1,8,r,2,Float16_b,1,1,1,2,8,1,8,r,2,0,127,49.48411560058594,3443400,9.900101511784824,N/A,9.89812499762152,9.896822907591334,N/A,9.896822907591334
989,tanh,HiFi4,Float16_b,1,1,1,2,8,2,1,r,2,Float16_b,1,1,1,2,8,2,1,r,2,0,127,48.8648796081543,871759,9.783024327014328,N/A,9.77521827117664,9.77297624687557,N/A,9.77297624687557
2114,tanh,HiFi4,Float16_b,1,1,1,2,8,2,2,r,2,Float16_b,1,1,1,2,8,2,2,r,2,0,127,49.37467956542969,1725516,9.880530616586386,N/A,9.87661129432246,9.874935961184944,N/A,9.874935961184944
2201,tanh,HiFi4,Float16_b,1,1,1,2,8,2,4,r,2,Float16_b,1,1,1,2,8,2,4,r,2,0,127,49.503292083740234,3442066,9.903952473887967,N/A,9.902000520102428,9.900658499866068,N/A,9.900658499866068
999,tanh,HiFi4,Float16_b,1,1,1,2,8,4,1,r,2,Float16_b,1,1,1,2,8,4,1,r,2,0,127,49.3729362487793,1725577,9.880207255823956,N/A,9.876386273034448,9.874586877316979,N/A,9.874586877316979
1950,tanh,HiFi4,Float16_b,1,1,1,2,8,4,2,r,2,Float16_b,1,1,1,2,8,4,2,r,2,0,127,49.489315032958984,3443038,9.901037878282095,N/A,9.899220387443638,9.897863456633356,N/A,9.897863456633356
600,tanh,HiFi4,Float16_b,1,1,1,2,8,8,1,r,2,Float16_b,1,1,1,2,8,8,1,r,2,0,127,49.4904670715332,3442958,9.901345207438613,N/A,9.899385586310396,9.898093441743988,N/A,9.898093441743988
2213,tanh,HiFi4,Float16_b,1,1,1,4,2,1,1,r,2,Float16_b,1,1,1,4,2,1,1,r,2,0,127,43.312889099121094,245876,8.698952394673473,N/A,8.672179247799413,8.662577884787455,N/A,8.662577884787455
2056,tanh,HiFi4,Float16_b,1,1,1,4,2,1,2,r,2,Float16_b,1,1,1,4,2,1,2,r,2,0,127,48.5369987487793,438824,9.72651539559074,N/A,9.711563869313364,9.70739977758737,N/A,9.70739977758737
2020,tanh,HiFi4,Float16_b,1,1,1,4,2,1,4,r,2,Float16_b,1,1,1,4,2,1,4,r,2,0,127,49.362548828125,862970,9.883649824673814,N/A,9.876351655284818,9.872510052493134,N/A,9.872510052493134
2022,tanh,HiFi4,Float16_b,1,1,1,4,2,1,8,r,2,Float16_b,1,1,1,4,2,1,8,r,2,0,127,49.18339157104492,1732227,9.842783187046322,N/A,9.838704796489635,9.836678449187087,N/A,9.836678449187087
1096,tanh,HiFi4,Float16_b,1,1,1,4,2,2,1,r,2,Float16_b,1,1,1,4,2,2,1,r,2,0,127,48.60123825073242,438244,9.739717157006206,N/A,9.724769797845465,9.720247168244175,N/A,9.720247168244175
2025,tanh,HiFi4,Float16_b,1,1,1,4,2,2,2,r,2,Float16_b,1,1,1,4,2,2,2,r,2,0,127,49.36100387573242,862997,9.883326259717453,N/A,9.87582088017749,9.872201177987872,N/A,9.872201177987872
2012,tanh,HiFi4,Float16_b,1,1,1,4,2,2,4,r,2,Float16_b,1,1,1,4,2,2,4,r,2,0,127,49.49532699584961,1721310,9.905626604309642,N/A,9.901681551776344,9.89906524681783,N/A,9.89906524681783
1946,tanh,HiFi4,Float16_b,1,1,1,4,2,4,1,r,2,Float16_b,1,1,1,4,2,4,1,r,2,0,127,49.367069244384766,862891,9.884354807402227,N/A,9.87682478553585,9.873413907434427,N/A,9.873413907434427
1948,tanh,HiFi4,Float16_b,1,1,1,4,2,4,2,r,2,Float16_b,1,1,1,4,2,4,2,r,2,0,127,49.5052490234375,1720965,9.907600309659392,N/A,9.903624677518751,9.90104970176616,N/A,9.90104970176616
575,tanh,HiFi4,Float16_b,1,1,1,4,2,8,1,r,2,Float16_b,1,1,1,4,2,8,1,r,2,0,127,49.49808883666992,1721214,9.906195415182994,N/A,9.902296309095329,9.899617363093723,N/A,9.899617363093723
2212,tanh,HiFi4,Float16_b,1,1,1,4,4,1,1,r,2,Float16_b,1,1,1,4,4,1,1,r,2,0,127,44.090782165527344,483076,8.83742423006877,N/A,8.825964024239994,8.81815697737002,N/A,8.81815697737002
2024,tanh,HiFi4,Float16_b,1,1,1,4,4,1,2,r,2,Float16_b,1,1,1,4,4,1,2,r,2,0,127,48.87654113769531,871551,9.78530061040054,N/A,9.777705805466555,9.77530861647798,N/A,9.77530861647798
2013,tanh,HiFi4,Float16_b,1,1,1,4,4,1,4,r,2,Float16_b,1,1,1,4,4,1,4,r,2,0,127,49.37608337402344,1725467,9.880744277274085,N/A,9.876882487448137,9.87521639069307,N/A,9.87521639069307
2014,tanh,HiFi4,Float16_b,1,1,1,4,4,1,8,r,2,Float16_b,1,1,1,4,4,1,8,r,2,0,127,49.49559783935547,3442601,9.902093314746915,N/A,9.900408782813377,9.899119880578667,N/A,9.899119880578667
1094,tanh,HiFi4,Float16_b,1,1,1,4,4,2,1,r,2,Float16_b,1,1,1,4,4,2,1,r,2,0,127,48.87766647338867,871531,9.78548185260516,N/A,9.77788676643756,9.775532941455898,N/A,9.775532941455898
2023,tanh,HiFi4,Float16_b,1,1,1,4,4,2,2,r,2,Float16_b,1,1,1,4,4,2,2,r,2,0,127,49.37273406982422,1725584,9.880207255823956,N/A,9.876276650993134,9.874546820091053,N/A,9.874546820091053
2006,tanh,HiFi4,Float16_b,1,1,1,4,4,2,4,r,2,Float16_b,1,1,1,4,4,2,4,r,2,0,127,49.50526428222656,3441929,9.904390536537813,N/A,9.902267309393139,9.901052578365213,N/A,9.901052578365213
1943,tanh,HiFi4,Float16_b,1,1,1,4,4,4,1,r,2,Float16_b,1,1,1,4,4,4,1,r,2,0,127,49.370243072509766,1725671,9.879560597790833,N/A,9.875745883947321,9.8740489931163,N/A,9.8740489931163
1947,tanh,HiFi4,Float16_b,1,1,1,4,4,4,2,r,2,Float16_b,1,1,1,4,4,4,2,r,2,0,127,49.49213409423828,3442842,9.901687351017037,N/A,9.899701508268908,9.898426939139235,N/A,9.898426939139235
674,tanh,HiFi4,Float16_b,1,1,1,4,4,8,1,r,2,Float16_b,1,1,1,4,4,8,1,r,2,0,127,49.500057220458984,3442291,9.903215687698742,N/A,9.901533673433828,9.900011358714298,N/A,9.900011358714298
994,tanh,HiFi4,Float16_b,1,1,1,4,8,1,1,r,2,Float16_b,1,1,1,4,8,1,1,r,2,0,127,45.218353271484375,942060,9.054598895425313,N/A,9.050478748861078,9.043670254548543,N/A,9.043670254548543
736,tanh,HiFi4,Float16_b,1,1,1,4,8,1,2,r,2,Float16_b,1,1,1,4,8,1,2,r,2,0,127,48.87786102294922,1743055,9.78055106079811,N/A,9.776767177916595,9.77557219938556,N/A,9.77557219938556
735,tanh,HiFi4,Float16_b,1,1,1,4,8,1,4,r,2,Float16_b,1,1,1,4,8,1,4,r,2,0,127,49.37871551513672,3450750,9.878561908418044,N/A,9.876570905131118,9.875742954430196,N/A,9.875742954430196
988,tanh,HiFi4,Float16_b,1,1,1,4,8,2,1,r,2,Float16_b,1,1,1,4,8,2,1,r,2,0,127,48.881675720214844,1742919,9.781360252809801,N/A,9.77742872196027,9.776334987454954,N/A,9.776334987454954
734,tanh,HiFi4,Float16_b,1,1,1,4,8,2,2,r,2,Float16_b,1,1,1,4,8,2,2,r,2,0,127,49.38014602661133,3450650,9.878830322424761,N/A,9.876888257676447,9.87602915392752,N/A,9.87602915392752
997,tanh,HiFi4,Float16_b,1,1,1,4,8,4,1,r,2,Float16_b,1,1,1,4,8,4,1,r,2,0,127,49.380619049072266,3450617,9.878925569610786,N/A,9.877041171183356,9.876123603401942,N/A,9.876123603401942
1813,tanh,HiFi4,Float16_b,1,1,1,8,2,1,1,r,2,Float16_b,1,1,1,8,2,1,1,r,2,0,127,44.46708679199219,478988,8.913333220859414,N/A,8.901525442647948,8.893416954078182,N/A,8.893416954078182
1811,tanh,HiFi4,Float16_b,1,1,1,8,2,1,2,r,2,Float16_b,1,1,1,8,2,1,2,r,2,0,127,48.875816345214844,871564,9.785164683152924,N/A,9.777581398684388,9.77516281076318,N/A,9.77516281076318
1808,tanh,HiFi4,Float16_b,1,1,1,8,2,1,4,r,2,Float16_b,1,1,1,8,2,1,4,r,2,0,127,49.374107360839844,1725536,9.88044400002104,N/A,9.876553595578807,9.874821504738238,N/A,9.874821504738238
1807,tanh,HiFi4,Float16_b,1,1,1,8,2,1,8,r,2,Float16_b,1,1,1,8,2,1,8,r,2,0,127,49.486328125,3443246,9.900284132832684,N/A,9.89855674931936,9.897265545360396,N/A,9.897265545360396
1095,tanh,HiFi4,Float16_b,1,1,1,8,2,2,1,r,2,Float16_b,1,1,1,8,2,2,1,r,2,0,127,48.879737854003906,871494,9.786048277770252,N/A,9.778350509501164,9.775947969808168,N/A,9.775947969808168
1810,tanh,HiFi4,Float16_b,1,1,1,8,2,2,2,r,2,Float16_b,1,1,1,8,2,2,2,r,2,0,127,49.374881744384766,1725509,9.880455548808676,N/A,9.876686303697074,9.874976021568129,N/A,9.874976021568129
1806,tanh,HiFi4,Float16_b,1,1,1,8,2,2,4,r,2,Float16_b,1,1,1,8,2,2,4,r,2,0,127,49.50106430053711,3442221,9.903357815082929,N/A,9.901475683132677,9.900212682451244,N/A,9.900212682451244
1812,tanh,HiFi4,Float16_b,1,1,1,8,2,4,1,r,2,Float16_b,1,1,1,8,2,4,1,r,2,0,127,49.37156295776367,1725625,9.879843500264437,N/A,9.876017029549352,9.874312205722564,N/A,9.874312205722564
1809,tanh,HiFi4,Float16_b,1,1,1,8,2,4,2,r,2,Float16_b,1,1,1,8,2,4,2,r,2,0,127,49.50288772583008,3442094,9.903952473887967,N/A,9.902345608978873,9.90057796213584,N/A,9.90057796213584
545,tanh,HiFi4,Float16_b,1,1,1,8,2,8,1,r,2,Float16_b,1,1,1,8,2,8,1,r,2,0,127,49.498878479003906,3442373,9.902998153684665,N/A,9.901040777524617,9.899775532750228,N/A,9.899775532750228
1893,tanh,HiFi4,Float16_b,1,1,1,8,4,1,1,r,2,Float16_b,1,1,1,8,4,1,1,r,2,0,127,45.21470260620117,942136,9.054094581973043,N/A,9.049364530163407,9.042940721933988,N/A,9.042940721933988
1759,tanh,HiFi4,Float16_b,1,1,1,8,4,1,2,r,2,Float16_b,1,1,1,8,4,1,2,r,2,0,127,48.8862190246582,1742757,9.782243160454053,N/A,9.778373132239254,9.77724375802249,N/A,9.77724375802249
1758,tanh,HiFi4,Float16_b,1,1,1,8,4,1,4,r,2,Float16_b,1,1,1,8,4,1,4,r,2,0,127,49.3800163269043,3450659,9.878798573770894,N/A,9.876807475093635,9.876003395293479,N/A,9.876003395293479
1092,tanh,HiFi4,Float16_b,1,1,1,8,4,2,1,r,2,Float16_b,1,1,1,8,4,2,1,r,2,0,127,48.548587799072266,1754877,9.714069342048637,N/A,9.710336715188943,9.709717547155726,N/A,9.709717547155726
1771,tanh,HiFi4,Float16_b,1,1,1,8,4,2,2,r,2,Float16_b,1,1,1,8,4,2,2,r,2,0,127,49.37755584716797,3450831,9.878307938702307,N/A,9.876435315261844,9.875511144996668,N/A,9.875511144996668
1891,tanh,HiFi4,Float16_b,1,1,1,8,4,4,1,r,2,Float16_b,1,1,1,8,4,4,1,r,2,0,127,49.37759780883789,3450828,9.878247334222827,N/A,9.876432430411455,9.875519730337183,N/A,9.875519730337183
995,tanh,HiFi4,Float16_b,1,1,1,8,8,1,1,r,2,Float16_b,1,1,1,8,8,1,1,r,2,0,127,45.34170913696289,1878994,9.074150310151621,N/A,9.073940887651329,9.068341889330142,N/A,9.068341889330142
722,tanh,HiFi4,Float16_b,1,1,1,8,8,1,2,r,2,Float16_b,1,1,1,8,8,1,2,r,2,0,127,48.88961410522461,3485272,9.780440726806132,N/A,9.77852301052307,9.777922641331868,N/A,9.777922641331868
987,tanh,HiFi4,Float16_b,1,1,1,8,8,2,1,r,2,Float16_b,1,1,1,8,8,2,1,r,2,0,127,48.88767623901367,3485410,9.780064478322013,N/A,9.778158220453678,9.777535497975848,N/A,9.777535497975848
269,tanh,LoFi,Bfp8_b,1,1,1,2,2,1,1,r,2,Bfp8_b,1,1,1,2,2,1,1,r,2,0,127,39.71063995361328,134090,4.315828598736261,N/A,4.285725046513555,4.27653068834365,N/A,4.27653068834365
307,tanh,LoFi,Bfp8_b,1,1,1,2,2,1,2,r,2,Bfp8_b,1,1,1,2,2,1,2,r,2,0,127,49.09934997558594,216899,5.3072646543039435,N/A,5.291248366712081,5.2876223495728425,N/A,5.2876223495728425
2,tanh,LoFi,Bfp8_b,1,1,1,2,2,1,4,r,2,Bfp8_b,1,1,1,2,2,1,4,r,2,0,127,50.4375,422289,5.443382214005018,N/A,5.435010519729568,5.4317304026389515,N/A,5.4317304026389515
183,tanh,LoFi,Bfp8_b,1,1,1,2,2,1,8,r,2,Bfp8_b,1,1,1,2,2,1,8,r,2,0,127,50.69313049316406,840319,5.465651751545128,N/A,5.46150698754876,5.4592601143137305,N/A,5.4592601143137305
2249,tanh,LoFi,Bfp8_b,1,1,1,2,2,2,1,r,2,Bfp8_b,1,1,1,2,2,2,1,r,2,0,127,49.425209045410156,215469,5.342949440312523,N/A,5.326617640863366,5.322714636444221,N/A,5.322714636444221
2235,tanh,LoFi,Bfp8_b,1,1,1,2,2,2,2,r,2,Bfp8_b,1,1,1,2,2,2,2,r,2,0,127,50.375587463378906,422808,5.436607471322029,N/A,5.428295428796317,5.425062912716883,N/A,5.425062912716883
2236,tanh,LoFi,Bfp8_b,1,1,1,2,2,2,4,r,2,Bfp8_b,1,1,1,2,2,2,4,r,2,0,127,50.690895080566406,840356,5.4654154884338055,N/A,5.461284187918819,5.459019748773139,N/A,5.459019748773139
2250,tanh,LoFi,Bfp8_b,1,1,1,2,2,4,1,r,2,Bfp8_b,1,1,1,2,2,4,1,r,2,0,127,50.43629837036133,422299,5.443186927779426,N/A,5.434893706447345,5.431601779781624,N/A,5.431601779781624
2234,tanh,LoFi,Bfp8_b,1,1,1,2,2,4,2,r,2,Bfp8_b,1,1,1,2,2,4,2,r,2,0,127,50.692283630371094,840333,5.465481115026927,N/A,5.4614283503095065,5.459169162700977,N/A,5.459169162700977
632,tanh,LoFi,Bfp8_b,1,1,1,2,2,8,1,r,2,Bfp8_b,1,1,1,2,2,8,1,r,2,0,127,50.69306945800781,840320,5.465599246866246,N/A,5.461480774884062,5.459253617669459,N/A,5.459253617669459
481,tanh,LoFi,Bfp8_b,1,1,1,2,4,1,1,r,2,Bfp8_b,1,1,1,2,4,1,1,r,2,0,127,40.68241882324219,261774,4.401364596306926,N/A,4.386772450057441,4.381183769205498,N/A,4.381183769205498
325,tanh,LoFi,Bfp8_b,1,1,1,2,4,1,2,r,2,Bfp8_b,1,1,1,2,4,1,2,r,2,0,127,49.94266891479492,426473,5.389065300835648,N/A,5.380541685580269,5.378441308125016,N/A,5.378441308125016
28,tanh,LoFi,Bfp8_b,1,1,1,2,4,1,4,r,2,Bfp8_b,1,1,1,2,4,1,4,r,2,0,127,50.45661163330078,844258,5.4395571564126035,N/A,5.435425896514253,5.4337891971411585,N/A,5.4337891971411585
169,tanh,LoFi,Bfp8_b,1,1,1,2,4,1,8,r,2,Bfp8_b,1,1,1,2,4,1,8,r,2,0,127,50.7049560546875,1680246,5.46370647078206,N/A,5.461657715253879,5.460533755176326,N/A,5.460533755176326
2248,tanh,LoFi,Bfp8_b,1,1,1,2,4,2,1,r,2,Bfp8_b,1,1,1,2,4,2,1,r,2,0,127,49.94442367553711,426458,5.389218437348299,N/A,5.380757945805621,5.37863048647229,N/A,5.37863048647229
2241,tanh,LoFi,Bfp8_b,1,1,1,2,4,2,2,r,2,Bfp8_b,1,1,1,2,4,2,2,r,2,0,127,50.455718994140625,844273,5.439420646633883,N/A,5.435348008530943,5.4336926562853485,N/A,5.4336926562853485
2237,tanh,LoFi,Bfp8_b,1,1,1,2,4,2,4,r,2,Bfp8_b,1,1,1,2,4,2,4,r,2,0,127,50.70480728149414,1680251,5.46370647078206,N/A,5.461641331404666,5.460517506015471,N/A,5.460517506015471
2247,tanh,LoFi,Bfp8_b,1,1,1,2,4,4,1,r,2,Bfp8_b,1,1,1,2,4,4,1,r,2,0,127,50.45637512207031,844262,5.439498651382736,N/A,5.43536098970648,5.433763452577518,N/A,5.433763452577518
2239,tanh,LoFi,Bfp8_b,1,1,1,2,4,4,2,r,2,Bfp8_b,1,1,1,2,4,4,2,r,2,0,127,50.70534896850586,1680233,5.463745821927223,N/A,5.461697036893045,5.460576003447141,N/A,5.460576003447141
661,tanh,LoFi,Bfp8_b,1,1,1,2,4,8,1,r,2,Bfp8_b,1,1,1,2,4,8,1,r,2,0,127,50.70368576049805,1680288,5.463578583474874,N/A,5.461520093975467,5.460397265230722,N/A,5.460397265230722
435,tanh,LoFi,Bfp8_b,1,1,1,2,8,1,1,r,2,Bfp8_b,1,1,1,2,8,1,1,r,2,0,127,41.59545135498047,512056,4.490350788924864,N/A,4.483857176350522,4.479510053587889,N/A,4.479510053587889
337,tanh,LoFi,Bfp8_b,1,1,1,2,8,1,2,r,2,Bfp8_b,1,1,1,2,8,1,2,r,2,0,127,49.9570198059082,852701,5.385214228755185,N/A,5.381006030413333,5.379986654173034,N/A,5.379986654173034
44,tanh,LoFi,Bfp8_b,1,1,1,2,8,1,4,r,2,Bfp8_b,1,1,1,2,8,1,4,r,2,0,127,50.46609115600586,1688199,5.437737589211688,N/A,5.435607643823249,5.43480952186324,N/A,5.43480952186324
136,tanh,LoFi,Bfp8_b,1,1,1,2,8,1,8,r,2,Bfp8_b,1,1,1,2,8,1,8,r,2,0,127,50.7093505859375,3360201,5.462573728777708,N/A,5.461562690296705,5.461006648114205,N/A,5.461006648114205
991,tanh,LoFi,Bfp8_b,1,1,1,2,8,2,1,r,2,Bfp8_b,1,1,1,2,8,2,1,r,2,0,127,49.95719528198242,852698,5.3852588288604855,N/A,5.381006030413333,5.380005582281183,N/A,5.380005582281183
2242,tanh,LoFi,Bfp8_b,1,1,1,2,8,2,2,r,2,Bfp8_b,1,1,1,2,8,2,2,r,2,0,127,50.465457916259766,1688220,5.437633650710215,N/A,5.435555714780449,5.434741917522598,N/A,5.434741917522598
2238,tanh,LoFi,Bfp8_b,1,1,1,2,8,2,4,r,2,Bfp8_b,1,1,1,2,8,2,4,r,2,0,127,50.709800720214844,3360171,5.462640926121948,N/A,5.461623309284063,5.461055404620777,N/A,5.461055404620777
998,tanh,LoFi,Bfp8_b,1,1,1,2,8,4,1,r,2,Bfp8_b,1,1,1,2,8,4,1,r,2,0,127,50.4659423828125,1688204,5.437685619464269,N/A,5.435601152638637,5.434793425439105,N/A,5.434793425439105
2240,tanh,LoFi,Bfp8_b,1,1,1,2,8,4,2,r,2,Bfp8_b,1,1,1,2,8,4,2,r,2,0,127,50.71040344238281,3360131,5.462706486099843,N/A,5.461670822404024,5.4611204146505,N/A,5.4611204146505
645,tanh,LoFi,Bfp8_b,1,1,1,2,8,8,1,r,2,Bfp8_b,1,1,1,2,8,8,1,r,2,0,127,50.71061325073242,3360117,5.462714681207727,N/A,5.461706867391306,5.461143168526572,N/A,5.461143168526572
255,tanh,LoFi,Bfp8_b,1,1,1,4,2,1,1,r,2,Bfp8_b,1,1,1,4,2,1,1,r,2,0,127,41.20787811279297,258436,4.458986586832918,N/A,4.4446354010022615,4.437771827454379,N/A,4.437771827454379
286,tanh,LoFi,Bfp8_b,1,1,1,4,2,1,2,r,2,Bfp8_b,1,1,1,4,2,1,2,r,2,0,127,49.9463005065918,426442,5.389422632903838,N/A,5.380872443551247,5.378832291378429,N/A,5.378832291378429
123,tanh,LoFi,Bfp8_b,1,1,1,4,2,1,4,r,2,Bfp8_b,1,1,1,4,2,1,4,r,2,0,127,50.455482482910156,844277,5.439524653462862,N/A,5.435309065376367,5.433666912636492,N/A,5.433666912636492
194,tanh,LoFi,Bfp8_b,1,1,1,4,2,1,8,r,2,Bfp8_b,1,1,1,4,2,1,8,r,2,0,127,50.704322814941406,1680267,5.463634328488098,N/A,5.461588903747727,5.460465509350597,N/A,5.460465509350597
2246,tanh,LoFi,Bfp8_b,1,1,1,4,2,2,1,r,2,Bfp8_b,1,1,1,4,2,2,1,r,2,0,127,49.909786224365234,426754,5.38531617293854,N/A,5.376880622968171,5.374899825192031,N/A,5.374899825192031
2233,tanh,LoFi,Bfp8_b,1,1,1,4,2,2,2,r,2,Bfp8_b,1,1,1,4,2,2,2,r,2,0,127,50.45583724975586,844271,5.439485650435895,N/A,5.4353285368839,5.433705528201253,N/A,5.433705528201253
2231,tanh,LoFi,Bfp8_b,1,1,1,4,2,2,4,r,2,Bfp8_b,1,1,1,4,2,2,4,r,2,0,127,50.704620361328125,1680257,5.46365400347024,N/A,5.461638054646619,5.460498007150097,N/A,5.460498007150097
2245,tanh,LoFi,Bfp8_b,1,1,1,4,2,4,1,r,2,Bfp8_b,1,1,1,4,2,4,1,r,2,0,127,50.455421447753906,844278,5.439440147611354,N/A,5.435302574904858,5.433660476762394,N/A,5.433660476762394
2232,tanh,LoFi,Bfp8_b,1,1,1,4,2,4,2,r,2,Bfp8_b,1,1,1,4,2,4,2,r,2,0,127,50.70429611206055,1680268,5.46361137452136,N/A,5.461579073674106,5.460462259591922,N/A,5.460462259591922
