Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
1268,square,HiFi4,Float16_b,1,1,1,2,4,1,1,r,2,Float16_b,1,1,1,2,4,1,1,r,2,0,127,43.60408401489258,244234,8.7586932915558,N/A,8.731082750443107,8.720816921476944,N/A,8.720816921476944
2003,square,HiFi4,Float16_b,1,1,1,2,4,1,2,r,2,Float16_b,1,1,1,2,4,1,2,r,2,0,127,48.23494338989258,441572,9.665524764339716,N/A,9.650627801359494,9.646988486588823,N/A,9.646988486588823
1995,square,HiFi4,Float16_b,1,1,1,2,4,1,4,r,2,Float16_b,1,1,1,2,4,1,4,r,2,0,127,49.36048889160156,863006,9.88319915070934,N/A,9.875624738596986,9.872098224114318,N/A,9.872098224114318
1996,square,HiFi4,Float16_b,1,1,1,2,4,1,8,r,2,Float16_b,1,1,1,2,4,1,8,r,2,0,127,49.487911224365234,1721568,9.904181654149433,N/A,9.900249347351753,9.897581739437536,N/A,9.897581739437536
1061,square,HiFi4,Float16_b,1,1,1,2,4,2,1,r,2,Float16_b,1,1,1,2,4,2,1,r,2,0,127,48.30210494995117,440958,9.679292813630742,N/A,9.664242923126173,9.660421173898648,N/A,9.660421173898648
2000,square,HiFi4,Float16_b,1,1,1,2,4,2,2,r,2,Float16_b,1,1,1,2,4,2,2,r,2,0,127,49.367469787597656,862884,9.884574412728035,N/A,9.876928649463396,9.87349400382902,N/A,9.87349400382902
1992,square,HiFi4,Float16_b,1,1,1,2,4,2,4,r,2,Float16_b,1,1,1,2,4,2,4,r,2,0,127,49.488914489746094,1721533,9.90432090809605,N/A,9.900347906849273,9.897782964369547,N/A,9.897782964369547
1269,square,HiFi4,Float16_b,1,1,1,2,4,4,1,r,2,Float16_b,1,1,1,2,4,4,1,r,2,0,127,49.361289978027344,862992,9.883245371788545,N/A,9.875832418160151,9.872258375512171,N/A,9.872258375512171
1919,square,HiFi4,Float16_b,1,1,1,2,4,4,2,r,2,Float16_b,1,1,1,2,4,4,2,r,2,0,127,49.49851989746094,1721199,9.906404382522647,N/A,9.902389109283783,9.89970363682526,N/A,9.89970363682526
627,square,HiFi4,Float16_b,1,1,1,2,4,8,1,r,2,Float16_b,1,1,1,2,4,8,1,r,2,0,127,49.503753662109375,1721017,9.907431933521641,N/A,9.903247593491106,9.900750544590785,N/A,9.900750544590785
986,square,HiFi4,Float16_b,1,1,1,2,8,1,1,r,2,Float16_b,1,1,1,2,8,1,1,r,2,0,127,45.00290298461914,473285,9.021742378640983,N/A,9.00949218008923,9.000581045247579,N/A,9.000581045247579
2004,square,HiFi4,Float16_b,1,1,1,2,8,1,2,r,2,Float16_b,1,1,1,2,8,1,2,r,2,0,127,48.863311767578125,871787,9.78280921073189,N/A,9.775026105297728,9.772662359039536,N/A,9.772662359039536
1993,square,HiFi4,Float16_b,1,1,1,2,8,1,4,r,2,Float16_b,1,1,1,2,8,1,4,r,2,0,127,49.373191833496094,1725568,9.880236126460085,N/A,9.876380503392657,9.87463837994214,N/A,9.87463837994214
1994,square,HiFi4,Float16_b,1,1,1,2,8,1,8,r,2,Float16_b,1,1,1,2,8,1,8,r,2,0,127,49.49160385131836,3442879,9.90129591751575,N/A,9.899623250492164,9.898320562529209,N/A,9.898320562529209
928,square,HiFi4,Float16_b,1,1,1,2,8,2,1,r,2,Float16_b,1,1,1,2,8,2,1,r,2,0,127,48.874019622802734,871596,9.784915493006658,N/A,9.777151654157688,9.774803922918416,N/A,9.774803922918416
2001,square,HiFi4,Float16_b,1,1,1,2,8,2,2,r,2,Float16_b,1,1,1,2,8,2,2,r,2,0,127,49.37147521972656,1725628,9.87973957502412,N/A,9.875965106898532,9.874295039255275,N/A,9.874295039255275
1991,square,HiFi4,Float16_b,1,1,1,2,8,2,4,r,2,Float16_b,1,1,1,2,8,2,4,r,2,0,127,49.49259567260742,3442810,9.901780139791986,N/A,9.899808752416945,9.89851894237556,N/A,9.89851894237556
1000,square,HiFi4,Float16_b,1,1,1,2,8,4,1,r,2,Float16_b,1,1,1,2,8,4,1,r,2,0,127,49.37001419067383,1725679,9.879629878531249,N/A,9.875751652847665,9.87400321844329,N/A,9.87400321844329
1939,square,HiFi4,Float16_b,1,1,1,2,8,4,2,r,2,Float16_b,1,1,1,2,8,4,2,r,2,0,127,49.50655746459961,3441839,9.904573315855382,N/A,9.902696522332004,9.901311479124967,N/A,9.901311479124967
612,square,HiFi4,Float16_b,1,1,1,2,8,8,1,r,2,Float16_b,1,1,1,2,8,8,1,r,2,0,127,49.495758056640625,3442590,9.902348508987311,N/A,9.900402985070256,9.899151510926366,N/A,9.899151510926366
2211,square,HiFi4,Float16_b,1,1,1,4,2,1,1,r,2,Float16_b,1,1,1,4,2,1,1,r,2,0,127,43.29422378540039,245982,8.69537309441027,N/A,8.66830192703676,8.658844956135002,N/A,8.658844956135002
1978,square,HiFi4,Float16_b,1,1,1,4,2,1,2,r,2,Float16_b,1,1,1,4,2,1,2,r,2,0,127,48.634639739990234,437943,9.74647757408048,N/A,9.73153188001363,9.726927933543863,N/A,9.726927933543863
1989,square,HiFi4,Float16_b,1,1,1,4,2,1,4,r,2,Float16_b,1,1,1,4,2,1,4,r,2,0,127,49.35505676269531,863101,9.882147737940338,N/A,9.874655682781919,9.871011619729325,N/A,9.871011619729325
1990,square,HiFi4,Float16_b,1,1,1,4,2,1,8,r,2,Float16_b,1,1,1,4,2,1,8,r,2,0,127,49.48957443237305,1721510,9.90432090809605,N/A,9.901235030641503,9.897915202351424,N/A,9.897915202351424
1029,square,HiFi4,Float16_b,1,1,1,4,2,2,1,r,2,Float16_b,1,1,1,4,2,2,1,r,2,0,127,48.400672912597656,440060,9.69908368883514,N/A,9.684282882903526,9.68013452710994,N/A,9.68013452710994
1979,square,HiFi4,Float16_b,1,1,1,4,2,2,2,r,2,Float16_b,1,1,1,4,2,2,2,r,2,0,127,48.96632385253906,869953,9.803458125690772,N/A,9.795937287422603,9.793264693609885,N/A,9.793264693609885
1988,square,HiFi4,Float16_b,1,1,1,4,2,2,4,r,2,Float16_b,1,1,1,4,2,2,4,r,2,0,127,49.49167251586914,1721437,9.90495920545849,N/A,9.901032079802146,9.898334937613168,N/A,9.898334937613168
1272,square,HiFi4,Float16_b,1,1,1,4,2,4,1,r,2,Float16_b,1,1,1,4,2,4,1,r,2,0,127,49.36603927612305,862909,9.884273902636666,N/A,9.87659398462858,9.87320795124399,N/A,9.87320795124399
1940,square,HiFi4,Float16_b,1,1,1,4,2,4,2,r,2,Float16_b,1,1,1,4,2,4,2,r,2,0,127,49.51238250732422,1720717,9.908831371151562,N/A,9.905115891023009,9.902476700119776,N/A,9.902476700119776
704,square,HiFi4,Float16_b,1,1,1,4,2,8,1,r,2,Float16_b,1,1,1,4,2,8,1,r,2,0,127,49.49803161621094,1721216,9.90621863334093,N/A,9.902325308967376,9.899605860043133,N/A,9.899605860043133
1126,square,HiFi4,Float16_b,1,1,1,4,4,1,1,r,2,Float16_b,1,1,1,4,4,1,1,r,2,0,127,44.8679084777832,474709,8.994537170437303,N/A,8.981711696778827,8.973581710058163,N/A,8.973581710058163
1963,square,HiFi4,Float16_b,1,1,1,4,4,1,2,r,2,Float16_b,1,1,1,4,4,1,2,r,2,0,127,48.878562927246094,871515,9.785844357156831,N/A,9.778079044808715,9.775712408851254,N/A,9.775712408851254
1986,square,HiFi4,Float16_b,1,1,1,4,4,1,4,r,2,Float16_b,1,1,1,4,4,1,4,r,2,0,127,49.37144470214844,1725629,9.879901237453796,N/A,9.875993952748251,9.874289317112774,N/A,9.874289317112774
1987,square,HiFi4,Float16_b,1,1,1,4,4,1,8,r,2,Float16_b,1,1,1,4,4,1,8,r,2,0,127,49.48257827758789,3443507,9.89966962532162,N/A,9.898029379856807,9.896515383880445,N/A,9.896515383880445
1028,square,HiFi4,Float16_b,1,1,1,4,4,2,1,r,2,Float16_b,1,1,1,4,4,2,1,r,2,0,127,48.870094299316406,871666,9.784258597999193,N/A,9.776450573128038,9.774018947624434,N/A,9.774018947624434
1964,square,HiFi4,Float16_b,1,1,1,4,4,2,2,r,2,Float16_b,1,1,1,4,4,2,2,r,2,0,127,49.37099075317383,1725645,9.879722254363298,N/A,9.875965106898532,9.874197763734719,N/A,9.874197763734719
1985,square,HiFi4,Float16_b,1,1,1,4,4,2,4,r,2,Float16_b,1,1,1,4,4,2,4,r,2,0,127,49.49066925048828,3442944,9.90142349244241,N/A,9.89945224706354,9.898133690237191,N/A,9.898133690237191
1127,square,HiFi4,Float16_b,1,1,1,4,4,4,1,r,2,Float16_b,1,1,1,4,4,4,1,r,2,0,127,49.37333297729492,1725563,9.880328513629529,N/A,9.876397812338253,9.874666992743817,N/A,9.874666992743817
1918,square,HiFi4,Float16_b,1,1,1,4,4,4,2,r,2,Float16_b,1,1,1,4,4,4,2,r,2,0,127,49.4949951171875,3442643,9.902093314746915,N/A,9.900536334880039,9.898999112019457,N/A,9.898999112019457
688,square,HiFi4,Float16_b,1,1,1,4,4,8,1,r,2,Float16_b,1,1,1,4,4,8,1,r,2,0,127,49.485939025878906,3443273,9.900553728598322,N/A,9.898362601278057,9.897187937174891,N/A,9.897187937174891
913,square,HiFi4,Float16_b,1,1,1,4,8,1,1,r,2,Float16_b,1,1,1,4,8,1,1,r,2,0,127,45.21335983276367,942164,9.053793960295828,N/A,9.049713299560207,9.042671976428732,N/A,9.042671976428732
1965,square,HiFi4,Float16_b,1,1,1,4,8,1,2,r,2,Float16_b,1,1,1,4,8,1,2,r,2,0,127,48.88703155517578,1742728,9.782316743285818,N/A,9.778559773822682,9.777406457003044,N/A,9.777406457003044
1984,square,HiFi4,Float16_b,1,1,1,4,8,1,4,r,2,Float16_b,1,1,1,4,8,1,4,r,2,0,127,49.37697219848633,3450872,9.878238676500748,N/A,9.876204532556224,9.875393813505688,N/A,9.875393813505688
883,square,HiFi4,Float16_b,1,1,1,4,8,2,1,r,2,Float16_b,1,1,1,4,8,2,1,r,2,0,127,48.882205963134766,1742900,9.78149607438136,N/A,9.777490923013039,9.776441562912387,N/A,9.776441562912387
777,square,HiFi4,Float16_b,1,1,1,4,8,2,2,r,2,Float16_b,1,1,1,4,8,2,2,r,2,0,127,49.37874221801758,3450748,9.878582111115234,N/A,9.876628604077016,9.875748678257583,N/A,9.875748678257583
838,square,HiFi4,Float16_b,1,1,1,4,8,4,1,r,2,Float16_b,1,1,1,4,8,4,1,r,2,0,127,49.37968826293945,3450682,9.878714873752505,N/A,9.876784394598399,9.875937568283604,N/A,9.875937568283604
1817,square,HiFi4,Float16_b,1,1,1,8,2,1,1,r,2,Float16_b,1,1,1,8,2,1,1,r,2,0,127,44.848541259765625,474914,8.990404557144043,N/A,8.97812482740748,8.969708199800385,N/A,8.969708199800385
1815,square,HiFi4,Float16_b,1,1,1,8,2,1,2,r,2,Float16_b,1,1,1,8,2,1,2,r,2,0,127,48.87446594238281,871588,9.784949472733798,N/A,9.777309976693482,9.774893642409028,N/A,9.774893642409028
1816,square,HiFi4,Float16_b,1,1,1,8,2,1,4,r,2,Float16_b,1,1,1,8,2,1,4,r,2,0,127,49.37133026123047,1725633,9.879745348591225,N/A,9.876005491135322,9.874266428609095,N/A,9.874266428609095
1814,square,HiFi4,Float16_b,1,1,1,8,2,1,8,r,2,Float16_b,1,1,1,8,2,1,8,r,2,0,127,49.497840881347656,3442445,9.9028502360138,N/A,9.90088422085815,9.89956847531333,N/A,9.89956847531333
1062,square,HiFi4,Float16_b,1,1,1,8,2,2,1,r,2,Float16_b,1,1,1,8,2,2,1,r,2,0,127,48.873626708984375,871603,9.784700293548417,N/A,9.777208197331865,9.774725419715168,N/A,9.774725419715168
1820,square,HiFi4,Float16_b,1,1,1,8,2,2,2,r,2,Float16_b,1,1,1,8,2,2,2,r,2,0,127,49.374908447265625,1725508,9.880674980903438,N/A,9.876703613714554,9.874981744506545,N/A,9.874981744506545
1818,square,HiFi4,Float16_b,1,1,1,8,2,2,4,r,2,Float16_b,1,1,1,8,2,2,4,r,2,0,127,49.49439239501953,3442685,9.902055616712834,N/A,9.900182675863215,9.898878346406947,N/A,9.898878346406947
1273,square,HiFi4,Float16_b,1,1,1,8,2,4,1,r,2,Float16_b,1,1,1,8,2,4,1,r,2,0,127,49.374366760253906,1725527,9.880455548808676,N/A,9.876657453802775,9.874873009810916,N/A,9.874873009810916
1819,square,HiFi4,Float16_b,1,1,1,8,2,4,2,r,2,Float16_b,1,1,1,8,2,4,2,r,2,0,127,49.495140075683594,3442633,9.902197710800891,N/A,9.900365299905484,9.89902786617104,N/A,9.89902786617104
559,square,HiFi4,Float16_b,1,1,1,8,2,8,1,r,2,Float16_b,1,1,1,8,2,8,1,r,2,0,127,49.50611114501953,3441870,9.904442758511601,N/A,9.902554413928044,9.901222300667952,N/A,9.901222300667952
1270,square,HiFi4,Float16_b,1,1,1,8,4,1,1,r,2,Float16_b,1,1,1,8,4,1,1,r,2,0,127,45.20486831665039,942341,9.052126357451648,N/A,9.04760171851687,9.040973490488051,N/A,9.040973490488051
1762,square,HiFi4,Float16_b,1,1,1,8,4,1,2,r,2,Float16_b,1,1,1,8,4,1,2,r,2,0,127,48.87732696533203,1743074,9.780562377245735,N/A,9.77663148763915,9.775465642881484,N/A,9.775465642881484
1760,square,HiFi4,Float16_b,1,1,1,8,4,1,4,r,2,Float16_b,1,1,1,8,4,1,4,r,2,0,127,49.37947463989258,3450697,9.878642719702604,N/A,9.876793049771472,9.875894638097753,N/A,9.875894638097753
1060,square,HiFi4,Float16_b,1,1,1,8,4,2,1,r,2,Float16_b,1,1,1,8,4,2,1,r,2,0,127,48.879573822021484,1742994,9.780935834708812,N/A,9.777072494812547,9.775914317547851,N/A,9.775914317547851
1763,square,HiFi4,Float16_b,1,1,1,8,4,2,2,r,2,Float16_b,1,1,1,8,4,2,2,r,2,0,127,49.380348205566406,3450636,9.878853412483021,N/A,9.877023859982643,9.876069223180886,N/A,9.876069223180886
1271,square,HiFi4,Float16_b,1,1,1,8,4,4,1,r,2,Float16_b,1,1,1,8,4,4,1,r,2,0,127,49.38096237182617,3450593,9.879000614141859,N/A,9.877061367660882,9.876192295063486,N/A,9.876192295063486
898,square,HiFi4,Float16_b,1,1,1,8,8,1,1,r,2,Float16_b,1,1,1,8,8,1,1,r,2,0,127,45.34052658081055,1879043,9.073945757832245,N/A,9.073858095375597,9.06810541323429,N/A,9.06810541323429
1761,square,HiFi4,Float16_b,1,1,1,8,8,1,2,r,2,Float16_b,1,1,1,8,8,1,2,r,2,0,127,48.886260986328125,3485511,9.779841006084114,N/A,9.777818905288484,9.777252173354208,N/A,9.777252173354208
808,square,HiFi4,Float16_b,1,1,1,8,8,2,1,r,2,Float16_b,1,1,1,8,8,2,1,r,2,0,127,48.890411376953125,3485215,9.78057652284209,N/A,9.778678549449126,9.778082557317124,N/A,9.778082557317124
282,square,LoFi,Bfp8_b,1,1,1,2,2,1,1,r,2,Bfp8_b,1,1,1,2,2,1,1,r,2,0,127,39.977176666259766,133196,4.34582687269422,N/A,4.314159627545837,4.305234391423165,N/A,4.305234391423165
317,square,LoFi,Bfp8_b,1,1,1,2,2,1,2,r,2,Bfp8_b,1,1,1,2,2,1,2,r,2,0,127,49.508846282958984,215105,5.3523233444495135,N/A,5.335684075286262,5.331721717300853,N/A,5.331721717300853
7,square,LoFi,Bfp8_b,1,1,1,2,2,1,4,r,2,Bfp8_b,1,1,1,2,2,1,4,r,2,0,127,50.439048767089844,422276,5.443616575973211,N/A,5.435127338033282,5.431897621460846,N/A,5.431897621460846
318,square,LoFi,Bfp8_b,1,1,1,2,2,1,8,r,2,Bfp8_b,1,1,1,2,2,1,8,r,2,0,127,50.69240188598633,840331,5.465527054579862,N/A,5.4614283503095065,5.459182155602971,N/A,5.459182155602971
2384,square,LoFi,Bfp8_b,1,1,1,2,2,2,1,r,2,Bfp8_b,1,1,1,2,2,2,1,r,2,0,127,49.61332702636719,214652,5.363827911778154,N/A,5.34704176906486,5.342973743547696,N/A,5.342973743547696
2294,square,LoFi,Bfp8_b,1,1,1,2,2,2,2,r,2,Bfp8_b,1,1,1,2,2,2,2,r,2,0,127,50.32951736450195,423195,5.4316897895668905,N/A,5.423302298869748,5.420101844303454,N/A,5.420101844303454
2279,square,LoFi,Bfp8_b,1,1,1,2,2,2,4,r,2,Bfp8_b,1,1,1,2,2,2,4,r,2,0,127,50.689453125,840380,5.465166121752578,N/A,5.461126928536034,5.45886384730717,N/A,5.45886384730717
2399,square,LoFi,Bfp8_b,1,1,1,2,2,4,1,r,2,Bfp8_b,1,1,1,2,2,4,1,r,2,0,127,50.43546676635742,422306,5.443291078689309,N/A,5.434789876634015,5.431511747405909,N/A,5.431511747405909
2295,square,LoFi,Bfp8_b,1,1,1,2,2,4,2,r,2,Bfp8_b,1,1,1,2,2,4,2,r,2,0,127,50.69150161743164,840346,5.46543517624626,N/A,5.461330056944847,5.4590847103455005,N/A,5.4590847103455005
643,square,LoFi,Bfp8_b,1,1,1,2,2,8,1,r,2,Bfp8_b,1,1,1,2,2,8,1,r,2,0,127,50.691802978515625,840341,5.465461426883508,N/A,5.461369373866134,5.45911719171146,N/A,5.45911719171146
510,square,LoFi,Bfp8_b,1,1,1,2,4,1,1,r,2,Bfp8_b,1,1,1,2,4,1,1,r,2,0,127,41.026588439941406,259578,4.43880994082471,N/A,4.424416095431022,4.418248079575311,N/A,4.418248079575311
335,square,LoFi,Bfp8_b,1,1,1,2,4,1,2,r,2,Bfp8_b,1,1,1,2,4,1,2,r,2,0,127,49.94477462768555,426455,5.389218437348299,N/A,5.380694338052411,5.378668323738729,N/A,5.378668323738729
20,square,LoFi,Bfp8_b,1,1,1,2,4,1,4,r,2,Bfp8_b,1,1,1,2,4,1,4,r,2,0,127,50.45751190185547,844243,5.439635165076808,N/A,5.4355362416452015,5.4338857414275274,N/A,5.4338857414275274
351,square,LoFi,Bfp8_b,1,1,1,2,4,1,8,r,2,Bfp8_b,1,1,1,2,4,1,8,r,2,0,127,50.704681396484375,1680255,5.4636572826477074,N/A,5.461631501142319,5.460504506756415,N/A,5.460504506756415
2369,square,LoFi,Bfp8_b,1,1,1,2,4,2,1,r,2,Bfp8_b,1,1,1,2,4,2,1,r,2,0,127,49.92230224609375,426647,5.386833048508575,N/A,5.378303777366053,5.376247811422558,N/A,5.376247811422558
2274,square,LoFi,Bfp8_b,1,1,1,2,4,2,2,r,2,Bfp8_b,1,1,1,2,4,2,2,r,2,0,127,50.456790924072266,844255,5.439550655791581,N/A,5.43544536885887,5.433808505723982,N/A,5.433808505723982
2258,square,LoFi,Bfp8_b,1,1,1,2,4,2,4,r,2,Bfp8_b,1,1,1,2,4,2,4,r,2,0,127,50.70628356933594,1680202,5.463850761085572,N/A,5.461877268317385,5.460676751961967,N/A,5.460676751961967
2354,square,LoFi,Bfp8_b,1,1,1,2,4,4,1,r,2,Bfp8_b,1,1,1,2,4,4,1,r,2,0,127,50.456016540527344,844268,5.439550655791581,N/A,5.435367480317499,5.433724836189456,N/A,5.433724836189456
2252,square,LoFi,Bfp8_b,1,1,1,2,4,4,2,r,2,Bfp8_b,1,1,1,2,4,4,2,r,2,0,127,50.70595169067383,1680213,5.463798291002525,N/A,5.4617724049507395,5.460641002063429,N/A,5.460641002063429
673,square,LoFi,Bfp8_b,1,1,1,2,4,8,1,r,2,Bfp8_b,1,1,1,2,4,8,1,r,2,0,127,50.70486831665039,1680249,5.46368679542204,N/A,5.461651161702398,5.460524005668208,N/A,5.460524005668208
508,square,LoFi,Bfp8_b,1,1,1,2,8,1,1,r,2,Bfp8_b,1,1,1,2,8,1,1,r,2,0,127,41.61414337158203,511826,4.4926111486179705,N/A,4.485934149110634,4.4815230175880085,N/A,4.4815230175880085
350,square,LoFi,Bfp8_b,1,1,1,2,8,1,2,r,2,Bfp8_b,1,1,1,2,8,1,2,r,2,0,127,49.959068298339844,852666,5.385507328685758,N/A,5.381215966026913,5.380207490388968,N/A,5.380207490388968
51,square,LoFi,Bfp8_b,1,1,1,2,8,1,4,r,2,Bfp8_b,1,1,1,2,8,1,4,r,2,0,127,50.46533966064453,1688224,5.4376011707433625,N/A,5.435542732674781,5.434729040696022,N/A,5.434729040696022
144,square,LoFi,Bfp8_b,1,1,1,2,8,1,8,r,2,Bfp8_b,1,1,1,2,8,1,8,r,2,0,127,50.709693908691406,3360178,5.4626130636078525,N/A,5.461603648924506,5.4610440280247055,N/A,5.4610440280247055
971,square,LoFi,Bfp8_b,1,1,1,2,8,2,1,r,2,Bfp8_b,1,1,1,2,8,2,1,r,2,0,127,49.95860290527344,852674,5.38535440300238,N/A,5.381209604100978,5.380157011941257,N/A,5.380157011941257
2267,square,LoFi,Bfp8_b,1,1,1,2,8,2,2,r,2,Bfp8_b,1,1,1,2,8,2,2,r,2,0,127,50.465911865234375,1688205,5.437675875247218,N/A,5.435597907052145,5.4347902061657205,N/A,5.4347902061657205
2260,square,LoFi,Bfp8_b,1,1,1,2,8,2,4,r,2,Bfp8_b,1,1,1,2,8,2,4,r,2,0,127,50.71073913574219,3360109,5.462727793431484,N/A,5.4617052289724715,5.461156170826601,N/A,5.461156170826601
1001,square,LoFi,Bfp8_b,1,1,1,2,8,4,1,r,2,Bfp8_b,1,1,1,2,8,4,1,r,2,0,127,50.46495056152344,1688237,5.437571939104948,N/A,5.435500541259628,5.434687191431061,N/A,5.434687191431061
2253,square,LoFi,Bfp8_b,1,1,1,2,8,4,2,r,2,Bfp8_b,1,1,1,2,8,4,2,r,2,0,127,50.71046447753906,3360127,5.462722876340198,N/A,5.461692121657186,5.4611269157386015,N/A,5.4611269157386015
672,square,LoFi,Bfp8_b,1,1,1,2,8,8,1,r,2,Bfp8_b,1,1,1,2,8,8,1,r,2,0,127,50.710086822509766,3360152,5.46267862291696,N/A,5.461649523316986,5.4610862841919054,N/A,5.4610862841919054
281,square,LoFi,Bfp8_b,1,1,1,4,2,1,1,r,2,Bfp8_b,1,1,1,4,2,1,1,r,2,0,127,41.1671028137207,258692,4.454657558378516,N/A,4.43953728810253,4.433380235956272,N/A,4.433380235956272
299,square,LoFi,Bfp8_b,1,1,1,4,2,1,2,r,2,Bfp8_b,1,1,1,4,2,1,2,r,2,0,127,48.516990661621094,439005,5.233777254465466,N/A,5.2257254188796045,5.224906322251455,N/A,5.224906322251455
17,square,LoFi,Bfp8_b,1,1,1,4,2,1,4,r,2,Bfp8_b,1,1,1,4,2,1,4,r,2,0,127,50.4565544128418,844259,5.439570157701262,N/A,5.435406424309152,5.433782760977378,N/A,5.433782760977378
300,square,LoFi,Bfp8_b,1,1,1,4,2,1,8,r,2,Bfp8_b,1,1,1,4,2,1,8,r,2,0,127,50.7052001953125,1680238,5.463745821927223,N/A,5.461693760068156,5.460559754034845,N/A,5.460559754034845
2339,square,LoFi,Bfp8_b,1,1,1,4,2,2,1,r,2,Bfp8_b,1,1,1,4,2,2,1,r,2,0,127,49.85674285888672,427208,5.379587803834526,N/A,5.371132147164263,5.36918784292429,N/A,5.36918784292429
2227,square,LoFi,Bfp8_b,1,1,1,4,2,2,2,r,2,Bfp8_b,1,1,1,4,2,2,2,r,2,0,127,50.45530319213867,844280,5.439440147611354,N/A,5.43529608444885,5.4336476050599325,N/A,5.4336476050599325
2225,square,LoFi,Bfp8_b,1,1,1,4,2,2,4,r,2,Bfp8_b,1,1,1,4,2,2,4,r,2,0,127,50.705467224121094,1680229,5.463758939101574,N/A,5.4617265284939895,5.460589003046609,N/A,5.460589003046609
2317,square,LoFi,Bfp8_b,1,1,1,4,2,4,1,r,2,Bfp8_b,1,1,1,4,2,4,1,r,2,0,127,50.45452117919922,844293,5.439362144540418,N/A,5.4351922392608,5.433563940480378,N/A,5.433563940480378
2226,square,LoFi,Bfp8_b,1,1,1,4,2,4,2,r,2,Bfp8_b,1,1,1,4,2,4,2,r,2,0,127,50.7061653137207,1680206,5.46384420227008,N/A,5.461775681869998,5.460663751944702,N/A,5.460663751944702
719,square,LoFi,Bfp8_b,1,1,1,4,2,8,1,r,2,Bfp8_b,1,1,1,4,2,8,1,r,2,0,127,50.70426559448242,1680269,5.463604816280575,N/A,5.4615954571498,5.460459009837115,N/A,5.460459009837115
509,square,LoFi,Bfp8_b,1,1,1,4,4,1,1,r,2,Bfp8_b,1,1,1,4,4,1,1,r,2,0,127,41.57093048095703,512358,4.487756397868758,N/A,4.481040871698545,4.476869688772304,N/A,4.476869688772304
