Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
0,exp,HiFi4,Float16_b,1,1,1,4,7,4,1,r,2,Float16_b,1,1,1,4,7,4,1,r,2,0,127,48.51845932006836,9691586,3.6996997192944057,N/A,3.698485770841053,3.698289811388972,N/A,3.698289811388972
1,exp,LoFi,Bfp8_b,1,1,1,2,2,1,1,r,2,Bfp8_b,1,1,1,2,2,1,1,r,2,0,127,44.89366912841797,374075,1.8558396991101933,N/A,1.84290212183436,1.8426114549221413,N/A,1.8426114549221413
2,exp,LoFi,Bfp8_b,1,1,1,7,2,2,1,r,2,Bfp8_b,1,1,1,7,2,2,1,r,2,0,127,47.82113265991211,2458227,1.9655979122220086,N/A,1.9629084423159322,1.9627659121797947,N/A,1.9627659121797947
3,exp,HiFi4,Float16_b,1,1,1,7,2,2,1,r,2,Float16_b,1,1,1,7,2,2,1,r,2,0,127,47.808509826660156,2458876,3.649486563647447,N/A,3.6445929262527534,3.6441745903412777,N/A,3.6441745903412777
4,exp,LoFi,Bfp8_b,1,1,1,7,2,8,1,r,2,Bfp8_b,1,1,1,7,2,8,1,r,2,0,127,48.824581146240234,9630821,2.0047517668200587,N/A,2.004092951211969,2.0039513391433608,N/A,2.0039513391433608
5,exp,LoFi,Bfp8_b,1,1,1,7,2,4,1,r,2,Bfp8_b,1,1,1,7,2,4,1,r,2,0,127,48.479427337646484,4849694,1.9913049160661735,N/A,1.989941628543881,1.9897849884961814,N/A,1.9897849884961814
6,exp,LoFi,Bfp8_b,1,1,1,7,2,1,1,r,2,Bfp8_b,1,1,1,7,2,1,1,r,2,0,127,47.287837982177734,1242975,1.945221672314731,N/A,1.9410713941065942,1.9408773949596734,N/A,1.9408773949596734
7,exp,LoFi,Bfp8_b,1,1,1,7,4,1,1,r,2,Bfp8_b,1,1,1,7,4,1,1,r,2,0,127,47.525413513183594,2473523,1.952813858888528,N/A,1.9507472915169988,1.9506283790367018,N/A,1.9506283790367018
8,exp,LoFi,Bfp8_b,1,1,1,7,7,1,1,r,2,Bfp8_b,1,1,1,7,7,1,1,r,2,0,127,47.549625396728516,4326461,1.9528912454477068,N/A,1.95169789870411,1.9516221872796262,N/A,1.9516221872796262
9,exp,LoFi,Bfp8_b,1,1,1,4,7,1,1,r,2,Bfp8_b,1,1,1,4,7,1,1,r,2,0,127,47.523353576660156,2473630,1.9527421679905952,N/A,1.9506407794365783,1.9505440021345148,N/A,1.9505440021345148
10,exp,LoFi,Bfp8_b,1,1,1,2,7,1,1,r,2,Bfp8_b,1,1,1,2,7,1,1,r,2,0,127,47.369964599609375,1240820,1.9486010146730315,N/A,1.9444773883593653,1.9442482229493399,N/A,1.9442482229493399
11,exp,LoFi,Bfp8_b,1,1,1,2,4,1,1,r,2,Bfp8_b,1,1,1,2,4,1,1,r,2,0,127,46.549583435058594,721536,1.9177772636709192,N/A,1.9106859740339563,1.9105765478091181,N/A,1.9105765478091181
12,exp,LoFi,Bfp8_b,1,1,1,4,4,1,1,r,2,Bfp8_b,1,1,1,4,4,1,1,r,2,0,127,47.469383239746094,1415110,1.9521933096644128,N/A,1.9485181328254215,1.9483287659616568,N/A,1.9483287659616568
13,exp,LoFi,Bfp8_b,1,1,1,4,2,1,1,r,2,Bfp8_b,1,1,1,4,2,1,1,r,2,0,127,46.583221435546875,721015,1.9192115373282181,N/A,1.9120455050611658,1.9119571160100692,N/A,1.9119571160100692
14,exp,LoFi,Bfp8_b,1,1,1,4,4,1,8,r,2,Bfp8_b,1,1,1,4,4,1,8,r,2,0,127,48.82753372192383,11005987,2.004764779641913,N/A,2.0041787405636047,2.004072525253755,N/A,2.004072525253755
15,exp,LoFi,Bfp8_b,1,1,1,4,4,1,4,r,2,Bfp8_b,1,1,1,4,4,1,4,r,2,0,127,48.48352813720703,5542039,1.99126256977547,N/A,1.9901087315525199,1.9899531706651648,N/A,1.9899531706651648
16,exp,LoFi,Bfp8_b,1,1,1,4,4,1,2,r,2,Bfp8_b,1,1,1,4,4,1,2,r,2,0,127,47.830299377441406,2808864,1.9656019475237765,N/A,1.9633032008213327,1.9631420531574328,N/A,1.9631420531574328
17,exp,LoFi,Bfp8_b,1,1,1,2,4,1,4,r,2,Bfp8_b,1,1,1,2,4,1,4,r,2,0,127,48.44607162475586,2773162,1.991056040945496,N/A,1.988699576606337,1.9884157651085657,N/A,1.9884157651085657
18,exp,LoFi,Bfp8_b,1,1,1,2,4,1,8,r,2,Bfp8_b,1,1,1,2,4,1,8,r,2,0,127,48.805755615234375,5505449,2.004571598577082,N/A,2.003391285529576,2.003178683518819,N/A,2.003178683518819
19,exp,LoFi,Bfp8_b,1,1,1,2,7,1,8,r,2,Bfp8_b,1,1,1,2,7,1,8,r,2,0,127,48.82392120361328,9630951,2.004744840709571,N/A,2.0040501641582527,2.0039242895120117,N/A,2.0039242895120117
20,exp,LoFi,Bfp8_b,1,1,1,4,7,1,8,r,2,Bfp8_b,1,1,1,4,7,1,8,r,2,0,127,48.83658218383789,19256909,2.0048429650717248,N/A,2.0045030864811393,2.00444387414408,N/A,2.00444387414408
21,exp,HiFi4,Float16_b,1,1,1,2,7,1,8,r,2,Float16_b,1,1,1,2,7,1,8,r,2,0,127,48.83137512207031,9629481,3.723671015662605,N/A,3.722416350954923,3.722141801827118,N/A,3.722141801827118
22,exp,HiFi4,Float16_b,1,1,1,4,2,1,8,r,2,Float16_b,1,1,1,4,2,1,8,r,2,0,127,48.811485290527344,5504803,3.7232744322873716,N/A,3.7211486113697614,3.720625555537591,N/A,3.720625555537591
23,exp,HiFi4,Float16_b,1,1,1,4,4,1,8,r,2,Float16_b,1,1,1,4,4,1,8,r,2,0,127,48.83335494995117,11004675,3.723617600150108,N/A,3.7225381652523484,3.722292701965301,N/A,3.722292701965301
24,exp,HiFi4,Float16_b,1,1,1,7,2,1,8,r,2,Float16_b,1,1,1,7,2,1,8,r,2,0,127,48.83014678955078,9629723,3.723574323011965,N/A,3.722333749713987,3.7220482624474243,N/A,3.7220482624474243
25,exp,LoFi,Bfp8_b,1,1,1,7,4,1,8,r,2,Bfp8_b,1,1,1,7,4,1,8,r,2,0,127,48.83580017089844,19257215,2.0048122149066576,N/A,2.0044714025320154,2.0044120232338893,N/A,2.0044120232338893
26,exp,LoFi,Bfp8_b,1,1,1,4,2,1,8,r,2,Bfp8_b,1,1,1,4,2,1,8,r,2,0,127,48.80668640136719,5505344,2.0046134635564754,N/A,2.0034268654377225,2.003216888899222,N/A,2.003216888899222
