Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
0,reciprocal,HiFi4,Float16_b,1,1,1,2,7,2,4,r,2,Float16_b,1,1,1,2,7,2,4,r,2,0,127,39.56105041503906,13045558,2.7485499613983286,N/A,2.7475992371496147,2.747471113155911,N/A,2.747471113155911
1,reciprocal,LoFi,Bfp8_b,1,1,1,2,2,2,2,r,2,Bfp8_b,1,1,1,2,2,2,2,r,2,0,127,39.2852897644043,1876733,1.4728603233384179,N/A,1.4693596084514668,1.4690952415713903,N/A,1.4690952415713903
2,reciprocal,LoFi,Bfp8_b,1,1,1,4,2,2,2,r,2,Bfp8_b,1,1,1,4,2,2,2,r,2,0,127,39.367149353027344,3745661,1.4740519864781378,N/A,1.4722860139109288,1.472156460501898,N/A,1.472156460501898
3,reciprocal,LoFi,Bfp8_b,1,1,1,7,2,2,2,r,2,Bfp8_b,1,1,1,7,2,2,2,r,2,0,127,39.403934478759766,6548788,1.4746143884909813,N/A,1.473608508657766,1.4735319451477127,N/A,1.4735319451477127
4,reciprocal,LoFi,Bfp8_b,1,1,1,7,2,2,4,r,2,Bfp8_b,1,1,1,7,2,2,4,r,2,0,127,39.589752197265625,13036101,1.4810447470174597,N/A,1.480538726974002,1.4804807541764213,N/A,1.4804807541764213
5,reciprocal,LoFi,Bfp8_b,1,1,1,7,4,2,4,r,2,Bfp8_b,1,1,1,7,4,2,4,r,2,0,127,39.60145568847656,26064498,1.4812026126642013,N/A,1.4809472720492254,1.4809183464803348,N/A,1.4809183464803348
6,reciprocal,LoFi,Bfp8_b,1,1,1,2,2,2,4,r,2,Bfp8_b,1,1,1,2,2,2,4,r,2,0,127,39.53348922729492,3729901,1.4803617188055953,N/A,1.4785849998918987,1.478376782654553,N/A,1.478376782654553
7,reciprocal,LoFi,Bfp8_b,1,1,1,4,2,2,4,r,2,Bfp8_b,1,1,1,4,2,2,4,r,2,0,127,39.57329559326172,7452298,1.4808583702603786,N/A,1.479971683411451,1.479865416009934,N/A,1.479865416009934
8,reciprocal,HiFi4,Float16_b,1,1,1,7,2,2,4,r,2,Float16_b,1,1,1,7,2,2,4,r,2,0,127,39.56086349487305,13045620,2.7485285060431295,N/A,2.7475909580992153,2.747458055653928,N/A,2.747458055653928
9,reciprocal,HiFi4,Float16_b,1,1,1,4,4,2,4,r,2,Float16_b,1,1,1,4,4,2,4,r,2,0,127,39.56398010253906,14908105,2.748614940241401,N/A,2.7477943134439062,2.7476745998233842,N/A,2.7476745998233842
10,reciprocal,HiFi4,Float16_b,1,1,1,2,4,2,4,r,2,Float16_b,1,1,1,2,4,2,4,r,2,0,127,39.54314422607422,7457981,2.748099203818964,N/A,2.7464538589464533,2.7462272590933123,N/A,2.7462272590933123
11,reciprocal,LoFi,Bfp8_b,1,1,1,2,7,2,4,r,2,Bfp8_b,1,1,1,2,7,2,4,r,2,0,127,39.59018325805664,13035959,1.4810693755087354,N/A,1.480559446506993,1.4804968809736208,N/A,1.4804968809736208
12,reciprocal,LoFi,Bfp8_b,1,1,1,4,7,2,4,r,2,Bfp8_b,1,1,1,4,7,2,4,r,2,0,127,39.60100173950195,26064797,1.481187775526649,N/A,1.4809333562820084,1.4809013582572692,N/A,1.4809013582572692
13,reciprocal,LoFi,Bfp8_b,1,1,1,4,4,2,4,r,2,Bfp8_b,1,1,1,4,4,2,4,r,2,0,127,39.59392166137695,14896832,1.4811332845363219,N/A,1.4806906455194049,1.4806366991317348,N/A,1.4806366991317348
14,reciprocal,HiFi4,Float16_b,1,1,1,4,2,2,4,r,2,Float16_b,1,1,1,4,2,2,4,r,2,0,127,39.54303741455078,7458001,2.7480902846755493,N/A,2.7464486623339885,2.7462198945803302,N/A,2.7462198945803302
15,reciprocal,HiFi4,Float16_b,1,1,1,7,4,1,4,r,2,Float16_b,1,1,1,7,4,1,4,r,2,0,127,39.40149688720703,13098385,2.7374049014732007,N/A,2.7364753467506433,2.7363903076600664,N/A,2.7363903076600664
16,reciprocal,HiFi4,Float16_b,1,1,1,4,4,1,4,r,2,Float16_b,1,1,1,4,4,1,4,r,2,0,127,39.38365173339844,7488183,2.736924141951076,N/A,2.7353094517872663,2.7351509331435944,N/A,2.7351509331435944
17,reciprocal,HiFi4,Float16_b,1,1,1,4,7,1,4,r,2,Float16_b,1,1,1,4,7,1,4,r,2,0,127,39.40114974975586,13098501,2.7373732950915866,N/A,2.7364566062768723,2.736366074255367,N/A,2.736366074255367
18,reciprocal,HiFi4,Float16_b,1,1,1,7,2,1,4,r,2,Float16_b,1,1,1,7,2,1,4,r,2,0,127,39.38077926635742,6552638,2.7369719575300855,N/A,2.7351056524616912,2.734951462296559,N/A,2.734951462296559
19,reciprocal,HiFi4,Float16_b,1,1,1,4,2,1,4,r,2,Float16_b,1,1,1,4,2,1,4,r,2,0,127,39.347537994384766,3747528,2.736167214358788,N/A,2.732912118828882,2.732642787458826,N/A,2.732642787458826
20,reciprocal,HiFi4,Float16_b,1,1,1,2,2,1,4,r,2,Float16_b,1,1,1,2,2,1,4,r,2,0,127,39.277652740478516,1877098,2.734829059898075,N/A,2.728334420837985,2.727789215054302,N/A,2.727789215054302
21,reciprocal,HiFi4,Float16_b,1,1,1,2,7,1,4,r,2,Float16_b,1,1,1,2,7,1,4,r,2,0,127,39.37923049926758,6552896,2.736858213958746,N/A,2.7350046844340357,2.7348437820469,N/A,2.7348437820469
22,reciprocal,HiFi4,Float16_b,1,1,1,2,4,1,4,r,2,Float16_b,1,1,1,2,4,1,4,r,2,0,127,39.34690475463867,3747588,2.7361001650172123,N/A,2.732883451324839,2.7325990370339532,N/A,2.7325990370339532
23,reciprocal,HiFi4,Float16_b,1,1,1,2,2,2,4,r,2,Float16_b,1,1,1,2,2,2,4,r,2,0,127,39.50835418701172,3732274,2.747545954903109,N/A,2.744263004570418,2.743811242154247,N/A,2.743811242154247
24,reciprocal,HiFi4,Float16_b,1,1,1,4,4,1,2,r,2,Float16_b,1,1,1,4,4,1,2,r,2,0,127,39.02163314819336,3778827,2.7133857869877445,N/A,2.7101622285710167,2.7100090477812295,N/A,2.7100090477812295
25,reciprocal,HiFi4,Float16_b,1,1,1,7,4,1,2,r,2,Float16_b,1,1,1,7,4,1,2,r,2,0,127,39.05181121826172,6607837,2.714051034326122,N/A,2.712199712506925,2.7121048657828575,N/A,2.7121048657828575
26,reciprocal,HiFi4,Float16_b,1,1,1,7,4,1,1,r,2,Float16_b,1,1,1,7,4,1,1,r,2,0,127,38.592803955078125,3343214,2.683114289732448,N/A,2.680359127048731,2.6802273022307275,N/A,2.6802273022307275
27,reciprocal,HiFi4,Float16_b,1,1,1,4,4,1,1,r,2,Float16_b,1,1,1,4,4,1,1,r,2,0,127,38.55266571044922,1912397,2.6827280965044387,N/A,2.6776533662220885,2.6774397157075644,N/A,2.6774397157075644
28,reciprocal,HiFi4,Float16_b,1,1,1,4,4,1,8,r,2,Float16_b,1,1,1,4,4,1,8,r,2,0,127,39.564781188964844,14907804,2.7486634573024755,N/A,2.7478524622062626,2.747730077481566,N/A,2.747730077481566
29,reciprocal,HiFi4,Float16_b,1,1,1,2,4,1,2,r,2,Float16_b,1,1,1,2,4,1,2,r,2,0,127,38.95220947265625,1892781,2.711925044626461,N/A,2.705495382845701,2.7051875943387005,N/A,2.7051875943387005
30,reciprocal,HiFi4,Float16_b,1,1,1,2,4,1,1,r,2,Float16_b,1,1,1,2,4,1,1,r,2,0,127,38.1928825378418,965206,2.6626721034811682,N/A,2.6526674937447003,2.652453300124533,N/A,2.652453300124533
31,reciprocal,HiFi4,Float16_b,1,1,1,2,4,1,8,r,2,Float16_b,1,1,1,2,4,1,8,r,2,0,127,39.54243469238281,7458114,2.748046433062508,N/A,2.7464082036666526,2.746178285824003,N/A,2.746178285824003
32,reciprocal,HiFi4,Float16_b,1,1,1,7,7,1,2,r,2,Float16_b,1,1,1,7,7,1,2,r,2,0,127,39.00260543823242,11578303,2.7097563674328593,N/A,2.7087031561009773,2.708687710107431,N/A,2.708687710107431
