Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
12,sigmoid,HiFi4,Float16_b,1,1,1,7,2,1,1,r,2,Float16_b,1,1,1,7,2,1,1,r,2,0,127,21.40635108947754,602737,7.453003779076591,N/A,7.43343692099824,7.433236585774559,N/A,7.433236585774559
13,sigmoid,HiFi4,Float16_b,1,1,1,2,4,1,1,r,2,Float16_b,1,1,1,2,4,1,1,r,2,0,127,20.473573684692383,360113,7.138596709148904,N/A,7.108551151707482,7.109334681058446,N/A,7.109334681058446
14,sigmoid,LoFi,Bfp8_b,1,1,1,4,2,1,1,r,2,Bfp8_b,1,1,1,4,2,1,1,r,2,0,127,20.28241539001465,363507,3.8084016617104925,N/A,3.791825858426804,3.792360972415937,N/A,3.792360972415937
15,sigmoid,LoFi,Bfp8_b,1,1,1,7,2,1,1,r,2,Bfp8_b,1,1,1,7,2,1,1,r,2,0,127,21.096900939941406,611578,3.9553876788184144,N/A,3.945354018183856,3.944651508066019,N/A,3.944651508066019
16,sigmoid,LoFi,Bfp8_b,1,1,1,4,4,1,1,r,2,Bfp8_b,1,1,1,4,4,1,1,r,2,0,127,21.240558624267578,694219,3.9811152991992826,N/A,3.9721205186658732,3.97151262065717,N/A,3.97151262065717
17,sigmoid,LoFi,Bfp8_b,1,1,1,2,2,1,1,r,2,Bfp8_b,1,1,1,2,2,1,1,r,2,0,127,18.575401306152344,198456,3.500324599880232,N/A,3.4709762423171986,3.4731874067803443,N/A,3.4731874067803443
18,sigmoid,LoFi,Bfp8_b,1,1,1,2,4,1,1,r,2,Bfp8_b,1,1,1,2,4,1,1,r,2,0,127,20.307218551635742,363063,3.814817260921951,N/A,3.796772889787036,3.7969987577913473,N/A,3.7969987577913473
19,sigmoid,HiFi4,Float16_b,1,1,1,4,7,2,1,r,2,Float16_b,1,1,1,4,7,2,1,r,2,0,127,35.69587707519531,1445814,12.405127719988558,N/A,12.397429977828288,12.395195287913937,N/A,12.395195287913937
20,sigmoid,HiFi4,Float16_b,1,1,1,4,7,4,1,r,2,Float16_b,1,1,1,4,7,4,1,r,2,0,127,37.2110595703125,2773885,12.926866765829308,N/A,12.922831663272035,12.921333710662122,N/A,12.921333710662122
21,sigmoid,HiFi4,Float16_b,1,1,1,4,2,4,1,r,2,Float16_b,1,1,1,4,2,4,1,r,2,0,127,36.84608459472656,800389,12.813055163229894,N/A,12.79977102977394,12.794597826806715,N/A,12.794597826806715
22,sigmoid,HiFi4,Float16_b,1,1,1,4,4,4,1,r,2,Float16_b,1,1,1,4,4,4,1,r,2,0,127,37.165340423583984,1587027,12.914942547436496,N/A,12.908404141858856,12.905458268825923,N/A,12.905458268825923
23,sigmoid,HiFi4,Float16_b,1,1,1,4,4,2,1,r,2,Float16_b,1,1,1,4,4,2,1,r,2,0,127,35.058738708496094,841194,12.188382719514799,N/A,12.175778031556733,12.173951977783958,N/A,12.173951977783958
24,sigmoid,HiFi4,Float16_b,1,1,1,4,2,2,1,r,2,Float16_b,1,1,1,4,2,2,1,r,2,0,127,33.05950927734375,446032,11.50381236399537,N/A,11.480312117959437,11.479731678444596,N/A,11.479731678444596
25,sigmoid,HiFi4,Float16_b,1,1,1,4,2,8,1,r,2,Float16_b,1,1,1,4,2,8,1,r,2,0,127,37.23514175415039,1584052,12.937726836616262,N/A,12.935371508484792,12.92969594432506,N/A,12.92969594432506
26,sigmoid,HiFi4,Float16_b,1,1,1,4,4,8,1,r,2,Float16_b,1,1,1,4,4,8,1,r,2,0,127,37.237552642822266,3167899,12.933572648517332,N/A,12.935742045218728,12.930532646400659,N/A,12.930532646400659
27,sigmoid,HiFi4,Float16_b,1,1,1,2,7,4,1,r,2,Float16_b,1,1,1,2,7,4,1,r,2,0,127,37.153560638427734,1389089,12.912672868419715,N/A,12.904313829084664,12.901366924653496,N/A,12.901366924653496
28,sigmoid,HiFi4,Float16_b,1,1,1,2,4,4,1,r,2,Float16_b,1,1,1,2,4,4,1,r,2,0,127,36.44731521606445,809146,12.673327520938964,N/A,12.660220966526076,12.656128016451913,N/A,12.656128016451913
29,sigmoid,HiFi4,Float16_b,1,1,1,2,2,4,1,r,2,Float16_b,1,1,1,2,2,4,1,r,2,0,127,35.14295959472656,419589,12.23364064776353,N/A,12.210441470542992,12.203198081932557,N/A,12.203198081932557
30,sigmoid,HiFi4,Float16_b,1,1,1,2,2,2,1,r,2,Float16_b,1,1,1,2,2,2,1,r,2,0,127,31.418004989624023,234668,10.952895044347763,N/A,10.911257463423853,10.909727103823274,N/A,10.909727103823274
31,sigmoid,HiFi4,Float16_b,1,1,1,2,7,2,1,r,2,Float16_b,1,1,1,2,7,2,1,r,2,0,127,34.76545715332031,742254,12.087789204622705,N/A,12.074590060627132,12.072112026341387,N/A,12.072112026341387
32,sigmoid,HiFi4,Float16_b,1,1,1,2,4,2,1,r,2,Float16_b,1,1,1,2,4,2,1,r,2,0,127,33.70492172241211,437491,11.727679291582696,N/A,11.705683390744346,11.703846890564606,N/A,11.703846890564606
33,sigmoid,HiFi4,Float16_b,1,1,1,2,4,8,1,r,2,Float16_b,1,1,1,2,4,8,1,r,2,0,127,37.12428665161133,1588782,12.89809725888544,N/A,12.895780887289712,12.891202644541542,N/A,12.891202644541542
34,sigmoid,HiFi4,Float16_b,1,1,1,2,2,8,1,r,2,Float16_b,1,1,1,2,2,8,1,r,2,0,127,36.426788330078125,809602,12.660189417207535,N/A,12.658485987479365,12.648999582510912,N/A,12.648999582510912
35,sigmoid,HiFi4,Float16_b,1,1,1,2,7,8,1,r,2,Float16_b,1,1,1,2,7,8,1,r,2,0,127,37.21095275878906,2773893,12.924254700551533,N/A,12.923911827929636,12.921296445104407,N/A,12.921296445104407
36,sigmoid,HiFi4,Float16_b,1,1,1,7,4,4,1,r,2,Float16_b,1,1,1,7,4,4,1,r,2,0,127,37.210052490234375,2773960,12.926674113447204,N/A,12.92261095619021,12.920984354496818,N/A,12.920984354496818
37,sigmoid,HiFi4,Float16_b,1,1,1,7,2,4,1,r,2,Float16_b,1,1,1,7,2,4,1,r,2,0,127,37.15134048461914,1389172,12.911800848580699,N/A,12.904032883583753,12.900596096091771,N/A,12.900596096091771
38,sigmoid,HiFi4,Float16_b,1,1,1,7,2,8,1,r,2,Float16_b,1,1,1,7,2,8,1,r,2,0,127,37.27886199951172,2768840,12.947956927860536,N/A,12.94999852155148,12.944877190447986,N/A,12.944877190447986
39,sigmoid,HiFi4,Float16_b,1,1,1,7,7,2,1,r,2,Float16_b,1,1,1,7,7,2,1,r,2,0,127,35.72562026977539,2528068,12.410706210340331,N/A,12.407133419883316,12.405523522310318,N/A,12.405523522310318
40,sigmoid,HiFi4,Float16_b,1,1,1,7,2,2,1,r,2,Float16_b,1,1,1,7,2,2,1,r,2,0,127,34.898372650146484,739427,12.134794001509587,N/A,12.120748411724607,12.11826649554317,N/A,12.11826649554317
41,sigmoid,HiFi4,Float16_b,1,1,1,7,4,2,1,r,2,Float16_b,1,1,1,7,4,2,1,r,2,0,127,35.708229064941406,1445314,12.408988836812,N/A,12.40240214552011,12.399483351022683,N/A,12.399483351022683
42,sigmoid,LoFi,Bfp8_b,1,1,1,4,4,4,1,r,2,Bfp8_b,1,1,1,4,4,4,1,r,2,0,127,37.8221549987793,1559467,7.077174392079325,N/A,7.0735189827594,7.071902181963452,N/A,7.071902181963452
43,sigmoid,LoFi,Bfp8_b,1,1,1,2,4,4,1,r,2,Bfp8_b,1,1,1,2,4,4,1,r,2,0,127,37.14841842651367,793875,6.955110400911225,N/A,6.947991349171174,6.945928565580224,N/A,6.945928565580224
44,sigmoid,LoFi,Bfp8_b,1,1,1,4,4,2,1,r,2,Bfp8_b,1,1,1,4,4,2,1,r,2,0,127,35.13948440551758,839261,6.580277830564248,N/A,6.572909965952805,6.570302968921468,N/A,6.570302968921468
45,sigmoid,LoFi,Bfp8_b,1,1,1,2,4,2,1,r,2,Bfp8_b,1,1,1,2,4,2,1,r,2,0,127,33.816925048828125,436042,6.340401020746369,N/A,6.324510915930114,6.323013654647946,N/A,6.323013654647946
46,sigmoid,LoFi,Bfp8_b,1,1,1,4,7,4,1,r,2,Bfp8_b,1,1,1,4,7,4,1,r,2,0,127,37.85628128051758,2726607,7.081276106978798,N/A,7.07920535403018,7.078283243606431,N/A,7.078283243606431
47,sigmoid,LoFi,Bfp8_b,1,1,1,4,2,4,1,r,2,Bfp8_b,1,1,1,4,2,4,1,r,2,0,127,37.178531646728516,793232,6.960924201247875,N/A,6.953696029324105,6.95155898904734,N/A,6.95155898904734
48,sigmoid,LoFi,Bfp8_b,1,1,1,4,2,2,1,r,2,Bfp8_b,1,1,1,4,2,2,1,r,2,0,127,33.88375473022461,435182,6.3531677589866735,N/A,6.337008154188288,6.33550909734318,N/A,6.33550909734318
49,sigmoid,LoFi,Bfp8_b,1,1,1,4,7,2,1,r,2,Bfp8_b,1,1,1,4,7,2,1,r,2,0,127,35.73836898803711,1444095,6.688970699604577,N/A,6.684044218411307,6.6822808194751735,N/A,6.6822808194751735
50,sigmoid,LoFi,Bfp8_b,1,1,1,2,7,2,1,r,2,Bfp8_b,1,1,1,2,7,2,1,r,2,0,127,35.00417709350586,737192,6.5564833623683825,N/A,6.546656455812529,6.545003418376759,N/A,6.545003418376759
51,sigmoid,LoFi,Bfp8_b,1,1,1,2,2,2,1,r,2,Bfp8_b,1,1,1,2,2,2,1,r,2,0,127,31.72515869140625,232396,5.967235303099709,N/A,5.931730062839622,5.931899688462796,N/A,5.931899688462796
52,sigmoid,LoFi,Bfp8_b,1,1,1,7,2,2,1,r,2,Bfp8_b,1,1,1,7,2,2,1,r,2,0,127,35.01491165161133,736966,6.558854838002543,N/A,6.548689353657418,6.547010526944256,N/A,6.547010526944256
53,sigmoid,LoFi,Bfp8_b,1,1,1,7,7,2,1,r,2,Bfp8_b,1,1,1,7,7,2,1,r,2,0,127,35.905826568603516,2515380,6.717644348560654,N/A,6.715310085006953,6.713591807202092,N/A,6.713591807202092
54,sigmoid,LoFi,Bfp8_b,1,1,1,7,4,2,1,r,2,Bfp8_b,1,1,1,7,4,2,1,r,2,0,127,35.839698791503906,1440012,6.708420422776988,N/A,6.7030757339845195,6.701227711991288,N/A,6.701227711991288
55,sigmoid,LoFi,Bfp8_b,1,1,1,2,7,4,1,r,2,Bfp8_b,1,1,1,2,7,4,1,r,2,0,127,37.6689567565918,1370083,7.048989290820556,N/A,7.04481408365518,7.043258196766181,N/A,7.043258196766181
56,sigmoid,LoFi,Bfp8_b,1,1,1,2,2,4,1,r,2,Bfp8_b,1,1,1,2,2,4,1,r,2,0,127,35.637535095214844,413766,6.679378932641197,N/A,6.666162270174113,6.663426961132621,N/A,6.663426961132621
57,sigmoid,LoFi,Bfp8_b,1,1,1,2,2,8,1,r,2,Bfp8_b,1,1,1,2,2,8,1,r,2,0,127,38.123802185058594,773564,7.139946102478373,N/A,7.132313668948452,7.128303592204393,N/A,7.128303592204393
58,sigmoid,LoFi,Bfp8_b,1,1,1,2,7,8,1,r,2,Bfp8_b,1,1,1,2,7,8,1,r,2,0,127,38.767120361328125,2662545,7.252262629307766,N/A,7.2499589246737814,7.248589841674038,N/A,7.248589841674038
59,sigmoid,LoFi,Bfp8_b,1,1,1,2,4,8,1,r,2,Bfp8_b,1,1,1,2,4,8,1,r,2,0,127,38.73199462890625,1522834,7.248551063344938,N/A,7.244510274639205,7.242022492274273,N/A,7.242022492274273
60,sigmoid,LoFi,Bfp8_b,1,1,1,7,2,4,1,r,2,Bfp8_b,1,1,1,7,2,4,1,r,2,0,127,37.73379135131836,1367729,7.061101992412666,N/A,7.056995650581213,7.055380356781205,N/A,7.055380356781205
61,sigmoid,LoFi,Bfp8_b,1,1,1,7,7,4,1,r,2,Bfp8_b,1,1,1,7,7,4,1,r,2,0,127,37.854164123535156,4771829,7.079656650256921,N/A,7.078315268923589,7.077887560514008,N/A,7.077887560514008
62,sigmoid,LoFi,Bfp8_b,1,1,1,7,4,4,1,r,2,Bfp8_b,1,1,1,7,4,4,1,r,2,0,127,37.855987548828125,2726628,7.081260395064212,N/A,7.079113755772668,7.07822872793795,N/A,7.07822872793795
63,sigmoid,LoFi,Bfp8_b,1,1,1,4,7,8,1,r,2,Bfp8_b,1,1,1,4,7,8,1,r,2,0,127,38.79241943359375,5321617,7.255175244170336,N/A,7.254030527367519,7.253320424976093,N/A,7.253320424976093
64,sigmoid,LoFi,Bfp8_b,1,1,1,4,2,8,1,r,2,Bfp8_b,1,1,1,4,2,8,1,r,2,0,127,38.73268508911133,1522807,7.248627891571053,N/A,7.244601406648177,7.242150896338144,N/A,7.242150896338144
65,sigmoid,LoFi,Bfp8_b,1,1,1,7,2,8,1,r,2,Bfp8_b,1,1,1,7,2,8,1,r,2,0,127,38.767234802246094,2662537,7.252386230519236,N/A,7.250076957385311,7.248611621171838,N/A,7.248611621171838
66,sigmoid,LoFi,Bfp8_b,1,1,1,4,4,8,1,r,2,Bfp8_b,1,1,1,4,4,8,1,r,2,0,127,38.7735481262207,3042404,7.252990563761556,N/A,7.25108485247492,7.2497919934367685,N/A,7.2497919934367685
67,sigmoid,LoFi,Bfp8_b,1,1,1,7,4,8,1,r,2,Bfp8_b,1,1,1,7,4,8,1,r,2,0,127,38.79295349121094,5321544,7.255231596102869,N/A,7.254125334125335,7.253419924743645,N/A,7.253419924743645
68,sigmoid,HiFi4,Float16_b,1,1,1,4,7,1,2,r,2,Float16_b,1,1,1,4,7,1,2,r,2,0,127,35.70674514770508,1445374,12.408252788363507,N/A,12.401078727164435,12.398968626805242,N/A,12.398968626805242
69,sigmoid,HiFi4,Float16_b,1,1,1,4,7,2,2,r,2,Float16_b,1,1,1,4,7,2,2,r,2,0,127,37.20699691772461,2774188,12.925358592141986,N/A,12.921681251680509,12.919922427751832,N/A,12.919922427751832
70,sigmoid,HiFi4,Float16_b,1,1,1,4,7,1,4,r,2,Float16_b,1,1,1,4,7,1,4,r,2,0,127,37.198829650878906,2774797,12.922756528099926,N/A,12.9191088274443,12.917086821126015,N/A,12.917086821126015
71,sigmoid,LoFi,Bfp8_b,1,1,1,4,7,2,4,r,2,Bfp8_b,1,1,1,4,7,2,4,r,2,0,127,38.79296875,5321542,7.255212353881142,N/A,7.254148692692538,7.253422650803095,N/A,7.253422650803095
72,sigmoid,LoFi,Bfp8_b,1,1,1,4,7,1,8,r,2,Bfp8_b,1,1,1,4,7,1,8,r,2,0,127,38.793514251708984,5321467,7.255316812883139,N/A,7.254211898981569,7.253524879511608,N/A,7.253524879511608
73,sigmoid,LoFi,Bfp8_b,1,1,1,2,7,1,8,r,2,Bfp8_b,1,1,1,2,7,1,8,r,2,0,127,38.76809310913086,2662478,7.252479620895442,N/A,7.250255386221919,7.248772249010132,N/A,7.248772249010132
74,sigmoid,LoFi,Bfp8_b,1,1,1,2,7,2,4,r,2,Bfp8_b,1,1,1,2,7,2,4,r,2,0,127,38.76898193359375,2662417,7.252454899679435,N/A,7.250334995766928,7.248938329345102,N/A,7.248938329345102
75,sigmoid,LoFi,Bfp8_b,1,1,1,2,7,4,2,r,2,Bfp8_b,1,1,1,2,7,4,2,r,2,0,127,38.769710540771484,2662367,7.252688384551318,N/A,7.250485984188881,7.24907446644283,N/A,7.24907446644283
76,sigmoid,LoFi,Bfp8_b,1,1,1,2,7,2,2,r,2,Bfp8_b,1,1,1,2,7,2,2,r,2,0,127,37.475467681884766,1377157,7.012365076667975,N/A,7.008351118105625,7.007079309040291,N/A,7.007079309040291
77,sigmoid,LoFi,Bfp8_b,1,1,1,2,7,1,2,r,2,Bfp8_b,1,1,1,2,7,1,2,r,2,0,127,35.04948806762695,736239,6.564574989166982,N/A,6.5549930852039795,6.553475379598201,N/A,6.553475379598201
78,sigmoid,LoFi,Bfp8_b,1,1,1,2,7,1,4,r,2,Bfp8_b,1,1,1,2,7,1,4,r,2,0,127,37.67726516723633,1369781,7.0505880706880735,N/A,7.0463331827086835,7.04481104643735,N/A,7.04481104643735
79,sigmoid,LoFi,Bfp8_b,1,1,1,7,7,2,2,r,2,Bfp8_b,1,1,1,7,7,2,2,r,2,0,127,37.85665512084961,4771515,7.0801143615335524,N/A,7.078867013076338,7.078353336414116,N/A,7.078353336414116
80,sigmoid,LoFi,Bfp8_b,1,1,1,4,7,4,2,r,2,Bfp8_b,1,1,1,4,7,4,2,r,2,0,127,38.7928466796875,5321558,7.255238468349649,N/A,7.254122586068493,7.253400842384881,N/A,7.253400842384881
81,sigmoid,LoFi,Bfp8_b,1,1,1,4,7,2,2,r,2,Bfp8_b,1,1,1,4,7,2,2,r,2,0,127,37.85536575317383,2726673,7.081153032180574,N/A,7.078943651011644,7.078111911475999,N/A,7.078111911475999
82,sigmoid,LoFi,Bfp8_b,1,1,1,4,7,1,2,r,2,Bfp8_b,1,1,1,4,7,1,2,r,2,0,127,35.7573127746582,1443330,6.69258495170232,N/A,6.68769986002185,6.685822590814298,N/A,6.685822590814298
83,sigmoid,LoFi,Bfp8_b,1,1,1,4,7,1,4,r,2,Bfp8_b,1,1,1,4,7,1,4,r,2,0,127,37.85611343383789,2726619,7.081338955334379,N/A,7.079139926461509,7.078252091693046,N/A,7.078252091693046
84,sigmoid,LoFi,Bfp8_b,1,1,1,7,7,1,4,r,2,Bfp8_b,1,1,1,7,7,1,4,r,2,0,127,37.854339599609375,4771807,7.079638702000981,N/A,7.078388530809971,7.077920192497307,N/A,7.077920192497307
85,sigmoid,LoFi,Bfp8_b,1,1,1,7,7,1,2,r,2,Bfp8_b,1,1,1,7,7,1,2,r,2,0,127,35.91145324707031,2514986,6.719166397316712,N/A,6.716125681270585,6.714643564616264,N/A,6.714643564616264
86,sigmoid,LoFi,Bfp8_b,1,1,1,4,4,2,4,r,2,Bfp8_b,1,1,1,4,4,2,4,r,2,0,127,38.77460479736328,3042321,7.253084313111377,N/A,7.251279463064476,7.249989780828518,N/A,7.249989780828518
87,sigmoid,LoFi,Bfp8_b,1,1,1,7,4,2,4,r,2,Bfp8_b,1,1,1,7,4,2,4,r,2,0,127,38.79175567626953,5321708,7.255037804103666,N/A,7.253908244049659,7.253196394841655,N/A,7.253196394841655
88,sigmoid,LoFi,Bfp8_b,1,1,1,7,2,2,4,r,2,Bfp8_b,1,1,1,7,2,2,4,r,2,0,127,38.77024841308594,2662330,7.25286968905588,N/A,7.250560108079208,7.249175211187192,N/A,7.249175211187192
89,sigmoid,LoFi,Bfp8_b,1,1,1,4,2,2,4,r,2,Bfp8_b,1,1,1,4,2,2,4,r,2,0,127,38.73240280151367,1522818,7.248632693389261,N/A,7.244587017231174,7.242098583021741,N/A,7.242098583021741
90,sigmoid,LoFi,Bfp8_b,1,1,1,4,2,1,4,r,2,Bfp8_b,1,1,1,4,2,1,4,r,2,0,127,37.179561614990234,793210,6.96116333248086,N/A,6.953890471306136,6.951751793346023,N/A,6.951751793346023
91,sigmoid,LoFi,Bfp8_b,1,1,1,4,4,1,4,r,2,Bfp8_b,1,1,1,4,4,1,4,r,2,0,127,37.8250617980957,1559347,7.077659623874129,N/A,7.073989993709704,7.072446402244016,N/A,7.072446402244016
92,sigmoid,LoFi,Bfp8_b,1,1,1,7,4,1,4,r,2,Bfp8_b,1,1,1,7,4,1,4,r,2,0,127,37.855072021484375,2726694,7.081116372429345,N/A,7.078977671309851,7.078057398446616,N/A,7.078057398446616
93,sigmoid,LoFi,Bfp8_b,1,1,1,7,2,1,4,r,2,Bfp8_b,1,1,1,7,2,1,4,r,2,0,127,37.69743728637695,1369048,7.054567403477748,N/A,7.050032568205096,7.048582898481281,N/A,7.048582898481281
94,sigmoid,LoFi,Bfp8_b,1,1,1,2,4,2,4,r,2,Bfp8_b,1,1,1,2,4,2,4,r,2,0,127,38.7331657409668,1522788,7.248719127204891,N/A,7.2446301856536675,7.242241257482984,N/A,7.242241257482984
95,sigmoid,LoFi,Bfp8_b,1,1,1,2,2,2,4,r,2,Bfp8_b,1,1,1,2,2,2,4,r,2,0,127,38.078269958496094,774489,7.131532731209258,N/A,7.1238069543818066,7.119790003473257,N/A,7.119790003473257
96,sigmoid,LoFi,Bfp8_b,1,1,1,2,4,1,4,r,2,Bfp8_b,1,1,1,2,4,1,4,r,2,0,127,37.044219970703125,796108,6.935563617924827,N/A,6.92862489235601,6.926445959593422,N/A,6.926445959593422
97,sigmoid,LoFi,Bfp8_b,1,1,1,2,2,1,4,r,2,Bfp8_b,1,1,1,2,2,1,4,r,2,0,127,35.80558776855469,411824,6.711498185690137,N/A,6.697826234926853,6.69484906173511,N/A,6.69484906173511
98,sigmoid,LoFi,Bfp8_b,1,1,1,4,2,1,8,r,2,Bfp8_b,1,1,1,4,2,1,8,r,2,0,127,38.73357009887695,1522772,7.248656702575727,N/A,7.244678151170929,7.242317352827606,N/A,7.242317352827606
99,sigmoid,LoFi,Bfp8_b,1,1,1,2,2,1,8,r,2,Bfp8_b,1,1,1,2,2,1,8,r,2,0,127,37.882568359375,778490,7.094606556824342,N/A,7.086997256455361,7.083198294133514,N/A,7.083198294133514
100,sigmoid,LoFi,Bfp8_b,1,1,1,7,2,1,8,r,2,Bfp8_b,1,1,1,7,2,1,8,r,2,0,127,38.77008819580078,2662341,7.252902654485142,N/A,7.250584816379447,7.24914525975448,N/A,7.24914525975448
101,sigmoid,LoFi,Bfp8_b,1,1,1,7,4,1,8,r,2,Bfp8_b,1,1,1,7,4,1,8,r,2,0,127,38.792274475097656,5321637,7.255121641924925,N/A,7.253996177704539,7.253293165242198,N/A,7.253293165242198
102,sigmoid,LoFi,Bfp8_b,1,1,1,4,4,1,8,r,2,Bfp8_b,1,1,1,4,4,1,8,r,2,0,127,38.77336883544922,3042418,7.253024217095473,N/A,7.251065632242748,7.249758632771697,N/A,7.249758632771697
103,sigmoid,LoFi,Bfp8_b,1,1,1,2,4,1,8,r,2,Bfp8_b,1,1,1,2,4,1,8,r,2,0,127,38.732147216796875,1522828,7.248435824059354,N/A,7.244495885584218,7.242051026117198,N/A,7.242051026117198
104,sigmoid,LoFi,Bfp8_b,1,1,1,4,2,1,2,r,2,Bfp8_b,1,1,1,4,2,1,2,r,2,0,127,33.62544631958008,438525,6.306242432904704,N/A,6.288108091955396,6.287211721110541,N/A,6.287211721110541
105,sigmoid,LoFi,Bfp8_b,1,1,1,2,2,1,2,r,2,Bfp8_b,1,1,1,2,2,1,2,r,2,0,127,31.567182540893555,233559,5.934174895441057,N/A,5.902497486287863,5.902361972777756,N/A,5.902361972777756
106,sigmoid,LoFi,Bfp8_b,1,1,1,7,2,1,2,r,2,Bfp8_b,1,1,1,7,2,1,2,r,2,0,127,35.00299072265625,737217,6.557219773446382,N/A,6.546826561856819,6.544781468685611,N/A,6.544781468685611
107,sigmoid,LoFi,Bfp8_b,1,1,1,4,4,1,2,r,2,Bfp8_b,1,1,1,4,4,1,2,r,2,0,127,35.251930236816406,836584,6.602353384130079,N/A,6.592472575141221,6.591327398085548,N/A,6.591327398085548
108,sigmoid,LoFi,Bfp8_b,1,1,1,2,4,1,2,r,2,Bfp8_b,1,1,1,2,4,1,2,r,2,0,127,33.8931770324707,435061,6.357198385346344,N/A,6.338564603057645,6.337271141288233,N/A,6.337271141288233
109,sigmoid,LoFi,Bfp8_b,1,1,1,7,4,1,2,r,2,Bfp8_b,1,1,1,7,4,1,2,r,2,0,127,35.7783317565918,1442482,6.696765143238438,N/A,6.691803792912088,6.689753022914671,N/A,6.689753022914671
110,sigmoid,LoFi,Bfp8_b,1,1,1,4,4,4,2,r,2,Bfp8_b,1,1,1,4,4,4,2,r,2,0,127,38.77579116821289,3042228,7.253418465122106,N/A,7.251430834078596,7.250211410847576,N/A,7.250211410847576
111,sigmoid,LoFi,Bfp8_b,1,1,1,4,4,2,2,r,2,Bfp8_b,1,1,1,4,4,2,2,r,2,0,127,37.82227325439453,1559462,7.077156082748272,N/A,7.073468684326034,7.071924856136283,N/A,7.071924856136283
