Test-ID,Unary-Type,math_fidelity,input0_df,input0_t,input0_grid_size_r,input0_grid_size_c,input0_mb_r,input0_mb_c,input0_ub_r,input0_ub_c,input0_ublock_order,input0_buf_size_mb,output_df,output_t,output_grid_size_r,output_grid_size_c,output_mb_r,output_mb_c,output_ub_r,output_ub_c,output_ublock_order,output_buf_size_mb,first-input-idx-recorded,last-input-idx-recorded,average-math-utilization,total-runtime,input0-bw,input1-bw,output-bw,input0-bw-across-cores-total-runtime,input1-bw-across-cores-total-runtime,output-bw-across-cores-total-runtime
10,exp,LoFi,Bfp8_b,1,1,1,2,4,8,1,r,2,Bfp8_b,1,1,1,2,4,8,1,r,2,0,127,29.71565055847168,21833827,0.5050076274469102,N/A,0.5046979005233504,0.5046858271799992,N/A,0.5046858271799992
11,exp,LoFi,Bfp8_b,1,1,1,2,2,8,1,r,2,Bfp8_b,1,1,1,2,2,8,1,r,2,0,127,29.70440101623535,10921048,0.5051403906050318,N/A,0.5045171263746918,0.5044947627736825,N/A,0.5044947627736825
12,exp,LoFi,Bfp8_b,1,1,1,2,2,4,1,r,2,Bfp8_b,1,1,1,2,2,4,1,r,2,0,127,29.60883903503418,5478148,0.5041376940557954,N/A,0.5028990212610545,0.5028717296429377,N/A,0.5028717296429377
13,exp,LoFi,Bfp8_b,1,1,1,2,4,2,2,r,2,Bfp8_b,1,1,1,2,4,2,2,r,2,0,127,29.627466201782227,10949408,0.5038134775003271,N/A,0.5032047370342503,0.5031880737296482,N/A,0.5031880737296482
14,exp,LoFi,Bfp8_b,1,1,1,2,4,4,2,r,2,Bfp8_b,1,1,1,2,4,4,2,r,2,0,127,29.715303421020508,21834084,0.5050017258900459,N/A,0.5046938933025785,0.5046798867312227,N/A,0.5046798867312227
15,exp,LoFi,Bfp8_b,1,1,1,2,4,1,2,r,2,Bfp8_b,1,1,1,2,4,1,2,r,2,0,127,29.792034149169922,5444462,0.5072406210593418,N/A,0.5060046574252499,0.5059830998912289,N/A,0.5059830998912289
16,exp,LoFi,Bfp8_b,1,1,1,4,4,1,2,r,2,Bfp8_b,1,1,1,4,4,1,2,r,2,0,127,29.814863204956055,10880587,0.5069864943771707,N/A,0.5063604044682545,0.5063707978255217,N/A,0.5063707978255217
17,exp,LoFi,Bfp8_b,1,1,1,8,4,1,2,r,2,Bfp8_b,1,1,1,8,4,1,2,r,2,0,127,29.83521842956543,21746326,0.5070378683915171,N/A,0.5067203157246072,0.506716538692559,N/A,0.506716538692559
18,exp,LoFi,Bfp8_b,1,1,1,8,2,1,2,r,2,Bfp8_b,1,1,1,8,2,1,2,r,2,0,127,29.82564353942871,10876654,0.5071990646090219,N/A,0.5065614185953415,0.5065539015951045,N/A,0.5065539015951045
19,exp,LoFi,Bfp8_b,1,1,1,8,8,1,2,r,2,Bfp8_b,1,1,1,8,8,1,2,r,2,0,127,29.84503746032715,43478344,0.5070341648821022,N/A,0.5068844003307944,0.5068832906791483,N/A,0.5068832906791483
20,exp,LoFi,Bfp8_b,1,1,1,2,8,1,2,r,2,Bfp8_b,1,1,1,2,8,1,2,r,2,0,127,29.83012580871582,10875020,0.5072395855950752,N/A,0.5066372391601224,0.5066300126344596,N/A,0.5066300126344596
21,exp,LoFi,Bfp8_b,1,1,1,4,8,1,2,r,2,Bfp8_b,1,1,1,4,8,1,2,r,2,0,127,29.842571258544922,21740969,0.5071671841798455,N/A,0.5068487176603416,0.5068413942359239,N/A,0.5068413942359239
22,exp,LoFi,Bfp8_b,1,1,1,4,2,1,2,r,2,Bfp8_b,1,1,1,4,2,1,2,r,2,0,127,29.812829971313477,5440664,0.5076214877838058,N/A,0.5063888295518063,0.5063363148321602,N/A,0.5063363148321602
23,exp,LoFi,Bfp8_b,1,1,1,2,2,1,2,r,2,Bfp8_b,1,1,1,2,2,1,2,r,2,0,127,29.784265518188477,2722941,0.5083448500324541,N/A,0.5058848752983541,0.5058511660737416,N/A,0.5058511660737416
24,exp,LoFi,Bfp8_b,1,1,1,4,8,1,4,r,2,Bfp8_b,1,1,1,4,8,1,4,r,2,0,127,29.6442813873291,43772787,0.5036306798909274,N/A,0.5034774934462507,0.5034736782924057,N/A,0.5034736782924057
25,exp,LoFi,Bfp8_b,1,1,1,2,8,1,4,r,2,Bfp8_b,1,1,1,2,8,1,4,r,2,0,127,29.637208938598633,21891615,0.5036677903115013,N/A,0.5033634353187605,0.5033535917747503,N/A,0.5033535917747503
26,exp,LoFi,Bfp8_b,1,1,1,2,8,1,8,r,2,Bfp8_b,1,1,1,2,8,1,8,r,2,0,127,29.72286033630371,43657062,0.5049683368727559,N/A,0.5048140210693179,0.5048082731723907,N/A,0.5048082731723907
27,exp,LoFi,Bfp8_b,1,1,1,4,8,1,1,r,2,Bfp8_b,1,1,1,4,8,1,1,r,2,0,127,29.445680618286133,11017005,0.5005880960498214,N/A,0.5001022953372819,0.5001006643820167,N/A,0.5001006643820167
28,exp,LoFi,Bfp8_b,1,1,1,4,8,4,1,r,2,Bfp8_b,1,1,1,4,8,4,1,r,2,0,127,29.645299911499023,43771285,0.5036490198060186,N/A,0.5034955903349386,0.5034909548577339,N/A,0.5034909548577339
29,exp,LoFi,Bfp8_b,1,1,1,8,8,2,1,r,2,Bfp8_b,1,1,1,8,8,2,1,r,2,0,127,29.834285736083984,43494012,0.5068600669540276,N/A,0.5066957632708514,0.5067006943392576,N/A,0.5067006943392576
30,exp,LoFi,Bfp8_b,1,1,1,2,8,4,2,r,2,Bfp8_b,1,1,1,2,8,4,2,r,2,0,127,29.721954345703125,43658396,0.5049554279473135,N/A,0.5047972976295437,0.5047928485508263,N/A,0.5047928485508263
31,exp,LoFi,Bfp8_b,1,1,1,2,8,2,4,r,2,Bfp8_b,1,1,1,2,8,2,4,r,2,0,127,29.721406936645508,43659200,0.5049453531470088,N/A,0.5047897462233637,0.5047835526074688,N/A,0.5047835526074688
32,exp,LoFi,Bfp8_b,1,1,1,2,8,2,2,r,2,Bfp8_b,1,1,1,2,8,2,2,r,2,0,127,29.639259338378906,21890102,0.5037020866405699,N/A,0.5033975047852789,0.5033883825666962,N/A,0.5033883825666962
33,exp,LoFi,Bfp8_b,1,1,1,4,8,2,2,r,2,Bfp8_b,1,1,1,4,8,2,2,r,2,0,127,29.643726348876953,43773609,0.5036223977864289,N/A,0.5034686483551496,0.5034642238431837,N/A,0.5034642238431837
34,exp,LoFi,Bfp8_b,1,1,1,4,8,2,1,r,2,Bfp8_b,1,1,1,4,8,2,1,r,2,0,127,29.844913482666016,21739262,0.5071770890353132,N/A,0.5068841300776628,0.5068811921950249,N/A,0.5068811921950249
35,exp,LoFi,Bfp8_b,1,1,1,4,2,8,1,r,2,Bfp8_b,1,1,1,4,2,8,1,r,2,0,127,29.71451187133789,21834664,0.5049900398148748,N/A,0.5046771894689258,0.5046664807848658,N/A,0.5046664807848658
36,exp,LoFi,Bfp8_b,1,1,1,4,4,8,1,r,2,Bfp8_b,1,1,1,4,4,8,1,r,2,0,127,29.72247314453125,43657633,0.5049641970822271,N/A,0.5048063293148022,0.5048016707639648,N/A,0.5048016707639648
37,exp,LoFi,Bfp8_b,1,1,1,4,4,4,1,r,2,Bfp8_b,1,1,1,4,4,4,1,r,2,0,127,29.64097785949707,21888833,0.5037329526886212,N/A,0.5034249027627937,0.5034175663910452,N/A,0.5034175663910452
38,exp,LoFi,Bfp8_b,1,1,1,4,2,4,1,r,2,Bfp8_b,1,1,1,4,2,4,1,r,2,0,127,29.629383087158203,10948699,0.5038521589887578,N/A,0.503237348890277,0.5032206584544886,N/A,0.5032206584544886
39,exp,LoFi,Bfp8_b,1,1,1,4,4,2,1,r,2,Bfp8_b,1,1,1,4,4,2,1,r,2,0,127,29.852062225341797,10867028,0.5076260130108141,N/A,0.5069991899613826,0.5070026064164002,N/A,0.5070026064164002
40,exp,LoFi,Bfp8_b,1,1,1,4,2,2,1,r,2,Bfp8_b,1,1,1,4,2,2,1,r,2,0,127,29.808420181274414,5441469,0.5075326965291934,N/A,0.5062532996582358,0.5062614084542245,N/A,0.5062614084542245
41,exp,LoFi,Bfp8_b,1,1,1,4,4,1,1,r,2,Bfp8_b,1,1,1,4,4,1,1,r,2,0,127,29.40831184387207,5515502,0.5004464441507219,N/A,0.4994654721185407,0.499466006902001,N/A,0.499466006902001
42,exp,LoFi,Bfp8_b,1,1,1,4,2,1,1,r,2,Bfp8_b,1,1,1,4,2,1,1,r,2,0,127,29.352909088134766,2762956,0.5004809904722564,N/A,0.4985206145046592,0.4985250868996829,N/A,0.4985250868996829
43,exp,LoFi,Bfp8_b,1,1,1,8,4,2,1,r,2,Bfp8_b,1,1,1,8,4,2,1,r,2,0,127,29.837068557739258,21744978,0.5070397965892639,N/A,0.5067532674242425,0.5067479507222312,N/A,0.5067479507222312
44,exp,LoFi,Bfp8_b,1,1,1,8,2,2,1,r,2,Bfp8_b,1,1,1,8,2,2,1,r,2,0,127,29.842514038085938,10870505,0.5074565606224155,N/A,0.5068509263857401,0.5068404384156946,N/A,0.5068404384156946
45,exp,LoFi,Bfp8_b,1,1,1,8,4,4,1,r,2,Bfp8_b,1,1,1,8,4,4,1,r,2,0,127,29.645994186401367,43770257,0.5036609107240188,N/A,0.5035058160580124,0.5035027799813925,N/A,0.5035027799813925
46,exp,LoFi,Bfp8_b,1,1,1,8,2,8,1,r,2,Bfp8_b,1,1,1,8,2,8,1,r,2,0,127,29.72018051147461,43661002,0.5049235607703404,N/A,0.5047695636355083,0.5047627189133223,N/A,0.5047627189133223
47,exp,LoFi,Bfp8_b,1,1,1,8,2,4,1,r,2,Bfp8_b,1,1,1,8,2,4,1,r,2,0,127,29.639476776123047,21889942,0.5037082827542704,N/A,0.5034017695874873,0.5033920619798811,N/A,0.5033920619798811
48,exp,LoFi,Bfp8_b,1,1,1,8,2,1,1,r,2,Bfp8_b,1,1,1,8,2,1,1,r,2,0,127,29.414363861083984,5514367,0.5005476224442537,N/A,0.49957209778387024,0.49956880998308606,N/A,0.49956880998308606
49,exp,LoFi,Bfp8_b,1,1,1,8,4,1,1,r,2,Bfp8_b,1,1,1,8,4,1,1,r,2,0,127,29.432668685913086,11021875,0.5003656866796734,N/A,0.4998824200392348,0.49987969560533035,N/A,0.49987969560533035
50,exp,LoFi,Bfp8_b,1,1,1,8,4,2,2,r,2,Bfp8_b,1,1,1,8,4,2,2,r,2,0,127,29.644521713256836,43772431,0.5036341134482947,N/A,0.5034835912916055,0.5034777730302437,N/A,0.5034777730302437
51,exp,LoFi,Bfp8_b,1,1,1,8,2,4,2,r,2,Bfp8_b,1,1,1,8,2,4,2,r,2,0,127,29.720666885375977,43660284,0.504931757468203,N/A,0.5047742945130173,0.5047710198128809,N/A,0.5047710198128809
52,exp,LoFi,Bfp8_b,1,1,1,8,2,2,2,r,2,Bfp8_b,1,1,1,8,2,2,2,r,2,0,127,29.63874053955078,21890483,0.5036944055277163,N/A,0.5033877470042171,0.5033796211805834,N/A,0.5033796211805834
53,exp,LoFi,Bfp8_b,1,1,1,8,2,2,4,r,2,Bfp8_b,1,1,1,8,2,2,4,r,2,0,127,29.7215518951416,43658984,0.5049472771229548,N/A,0.5047915524805191,0.5047860499914519,N/A,0.5047860499914519
54,exp,LoFi,Bfp8_b,1,1,1,8,4,1,4,r,2,Bfp8_b,1,1,1,8,4,1,4,r,2,0,127,29.645139694213867,43771520,0.5036449364202782,N/A,0.5034917181173908,0.5034882517216674,N/A,0.5034882517216674
55,exp,LoFi,Bfp8_b,1,1,1,8,2,1,8,r,2,Bfp8_b,1,1,1,8,2,1,8,r,2,0,127,29.721895217895508,43658479,0.5049527342981354,N/A,0.504796388652024,0.504791888879134,N/A,0.504791888879134
56,exp,LoFi,Bfp8_b,1,1,1,8,2,1,4,r,2,Bfp8_b,1,1,1,8,2,1,4,r,2,0,127,29.641136169433594,21888715,0.5037347397861939,N/A,0.5034276612692565,0.5034202802677088,N/A,0.5034202802677088
57,exp,LoFi,Bfp8_b,1,1,1,4,4,2,2,r,2,Bfp8_b,1,1,1,4,4,2,2,r,2,0,127,29.638872146606445,21890388,0.5036978399540546,N/A,0.5033889753976462,0.5033818057496285,N/A,0.5033818057496285
58,exp,LoFi,Bfp8_b,1,1,1,4,4,4,2,r,2,Bfp8_b,1,1,1,4,4,4,2,r,2,0,127,29.72138214111328,43659237,0.5049455397137314,N/A,0.5047877302225781,0.5047831248173211,N/A,0.5047831248173211
59,exp,LoFi,Bfp8_b,1,1,1,2,2,4,2,r,2,Bfp8_b,1,1,1,2,2,4,2,r,2,0,127,29.704544067382812,10920996,0.5051375432812919,N/A,0.5045186629447282,0.5044971649105998,N/A,0.5044971649105998
60,exp,LoFi,Bfp8_b,1,1,1,4,2,4,2,r,2,Bfp8_b,1,1,1,4,2,4,2,r,2,0,127,29.716068267822266,21833521,0.505012759347609,N/A,0.5047038182797001,0.5046929004259093,N/A,0.5046929004259093
61,exp,LoFi,Bfp8_b,1,1,1,4,2,2,2,r,2,Bfp8_b,1,1,1,4,2,2,2,r,2,0,127,29.62737464904785,10949442,0.5038159848837721,N/A,0.5032050612790594,0.5031865112395683,N/A,0.5031865112395683
62,exp,LoFi,Bfp8_b,1,1,1,2,2,2,2,r,2,Bfp8_b,1,1,1,2,2,2,2,r,2,0,127,29.60869598388672,5478174,0.5041332308079921,N/A,0.5029014270209047,0.5028693429598987,N/A,0.5028693429598987
63,exp,LoFi,Bfp8_b,1,1,1,4,4,2,4,r,2,Bfp8_b,1,1,1,4,4,2,4,r,2,0,127,29.721256256103516,43659420,0.5049399427720264,N/A,0.5047860638294606,0.5047810090010358,N/A,0.5047810090010358
64,exp,LoFi,Bfp8_b,1,1,1,2,4,2,4,r,2,Bfp8_b,1,1,1,2,4,2,4,r,2,0,127,29.71411895751953,21834954,0.5049806167070443,N/A,0.5046708530179687,0.504659778078763,N/A,0.504659778078763
65,exp,LoFi,Bfp8_b,1,1,1,4,2,2,4,r,2,Bfp8_b,1,1,1,4,2,2,4,r,2,0,127,29.715356826782227,21834045,0.5050021457590992,N/A,0.5046931244826129,0.5046807881911025,N/A,0.5046807881911025
66,exp,LoFi,Bfp8_b,1,1,1,2,2,2,4,r,2,Bfp8_b,1,1,1,2,2,2,4,r,2,0,127,29.706897735595703,10920130,0.5051854852899645,N/A,0.5045582444894782,0.5045371730922616,N/A,0.5045371730922616
67,exp,LoFi,Bfp8_b,1,1,1,4,4,1,8,r,2,Bfp8_b,1,1,1,4,4,1,8,r,2,0,127,29.72039222717285,43660690,0.504927350106831,N/A,0.5047706822586383,0.5047663259559114,N/A,0.5047663259559114
68,exp,LoFi,Bfp8_b,1,1,1,4,4,1,4,r,2,Bfp8_b,1,1,1,4,4,1,4,r,2,0,127,29.639493942260742,21889929,0.5037071456283503,N/A,0.5034013291969571,0.503392360934565,N/A,0.503392360934565
69,exp,LoFi,Bfp8_b,1,1,1,2,4,1,4,r,2,Bfp8_b,1,1,1,2,4,1,4,r,2,0,127,29.626951217651367,10949598,0.5038135703659358,N/A,0.5031995954938396,0.5031793422918357,N/A,0.5031793422918357
70,exp,LoFi,Bfp8_b,1,1,1,2,4,1,8,r,2,Bfp8_b,1,1,1,2,4,1,8,r,2,0,127,29.716474533081055,21833222,0.5050200374947215,N/A,0.5047123223851708,0.5046998120570569,N/A,0.5046998120570569
71,exp,LoFi,Bfp8_b,1,1,1,4,2,1,4,r,2,Bfp8_b,1,1,1,4,2,1,4,r,2,0,127,29.630231857299805,10948386,0.5038686921448797,N/A,0.503248838164579,0.5032350448732809,N/A,0.5032350448732809
72,exp,LoFi,Bfp8_b,1,1,1,4,2,1,8,r,2,Bfp8_b,1,1,1,4,2,1,8,r,2,0,127,29.714981079101562,21834319,0.5049946815244951,N/A,0.5046882320468029,0.5046744549257525,N/A,0.5046744549257525
73,exp,LoFi,Bfp8_b,1,1,1,2,2,1,4,r,2,Bfp8_b,1,1,1,2,2,1,4,r,2,0,127,29.60896873474121,5478124,0.5041287676392163,N/A,0.5029071639257423,0.5028739327550819,N/A,0.5028739327550819
74,exp,LoFi,Bfp8_b,1,1,1,2,2,1,8,r,2,Bfp8_b,1,1,1,2,2,1,8,r,2,0,127,29.702810287475586,10921633,0.5051129922804093,N/A,0.5044921235048613,0.5044677403095307,N/A,0.5044677403095307
